,at_least_4_accuracy,at_least_6_or_at_most_2_accuracy,global_step,loss,total_accuracy
59,0.8903874158859253,0.5265058279037476,2951,0.5219692587852478,0.7088042497634888
60,0.890632688999176,0.5207615494728088,3001,0.5203329920768738,0.7060605883598328
61,0.890877902507782,0.5184637904167175,3051,0.5193790793418884,0.7050368785858154
62,0.8866274356842041,0.525603175163269,3101,0.5173211097717285,0.7064701318740845
63,0.8799247741699219,0.5329065918922424,3151,0.5180796384811401,0.7067567706108093
64,0.8930031061172485,0.5267519950866699,3201,0.5142841935157776,0.7102375030517578
65,0.8918587565422058,0.5336451530456543,3251,0.5112777948379517,0.7131040096282959
66,0.8907144069671631,0.5347940325737,3301,0.5093675851821899,0.7131040096282959
67,0.8921039700508118,0.5261775851249695,3351,0.5097682476043701,0.7095004320144653
68,0.8887526392936707,0.536517322063446,3401,0.5061147809028625,0.7129811644554138
69,0.8907144069671631,0.5350401997566223,3451,0.5048151612281799,0.713226854801178
70,0.8894883394241333,0.5352863669395447,3501,0.5020825266838074,0.7127354741096497
71,0.8894065618515015,0.5391432642936707,3551,0.5000962615013123,0.7146191596984863
72,0.8924309015274048,0.5262596607208252,3601,0.502674400806427,0.7097051739692688
73,0.890877902507782,0.5370096564292908,3651,0.4959714114665985,0.7142915725708008
74,0.8888344168663025,0.5393894910812378,3701,0.49474287033081055,0.7144553661346436
75,0.8885074257850647,0.5225668549537659,3751,0.5040786266326904,0.70589679479599
76,0.8943109512329102,0.5350401997566223,3801,0.49136099219322205,0.7150286436080933
77,0.8912865519523621,0.535122275352478,3851,0.48788678646087646,0.7135544419288635
78,0.8894883394241333,0.5394715070724487,3901,0.4861797094345093,0.7148239016532898
79,0.8946378827095032,0.5416871905326843,3951,0.4830452501773834,0.7185094356536865
80,0.8904691934585571,0.54176926612854,4001,0.47950926423072815,0.7164618968963623
81,0.8939022421836853,0.5438207983970642,4051,0.47879675030708313,0.7192055583000183
82,0.8922674655914307,0.545708179473877,4101,0.47585874795913696,0.7193284034729004
83,0.8939022421836853,0.5494830012321472,4151,0.47666648030281067,0.7220311164855957
84,0.8929213881492615,0.5506318807601929,4201,0.47152888774871826,0.7221130132675171
85,0.8942291736602783,0.5517807602882385,4251,0.4721451997756958,0.7233415246009827
86,0.8912865519523621,0.5481700301170349,4301,0.46506598591804504,0.7200655341148376
87,0.8965178728103638,0.5494830012321472,4351,0.46215835213661194,0.7233415246009827
88,0.8889161348342896,0.5571967959403992,4401,0.46261221170425415,0.7233824729919434
89,0.8984796404838562,0.5624487400054932,4451,0.45589974522590637,0.7307944297790527
90,0.903220534324646,0.5668800473213196,4501,0.45363470911979675,0.7353808283805847
91,0.8785352110862732,0.5693418383598328,4551,0.4619249105453491,0.7242424488067627
92,0.8965996503829956,0.5752502679824829,4601,0.4503606855869293,0.736240804195404
93,0.9030570387840271,0.5864927172660828,4651,0.4453575313091278,0.7450860142707825
94,0.9021579027175903,0.5791071653366089,4701,0.44239896535873413,0.7409500479698181
95,0.9028118252754211,0.5781224370002747,4751,0.44043490290641785,0.7407862544059753
96,0.9042831659317017,0.6049565076828003,4801,0.43895477056503296,0.7549139857292175
97,0.9022396802902222,0.6072542071342468,4851,0.43397119641304016,0.7550368309020996
98,0.9015039801597595,0.5946988463401794,4901,0.4326373040676117,0.7484029531478882
99,0.9005231261253357,0.6136550307273865,4951,0.43646103143692017,0.7573710083961487
100,0.8948830962181091,0.6349909901618958,5001,0.43840426206588745,0.765192449092865
101,0.9007683396339417,0.6654357314109802,5051,0.4250287711620331,0.7833333611488342
102,0.9013405442237854,0.6935827732086182,5101,0.4213153123855591,0.7976658344268799
103,0.899378776550293,0.7024454474449158,5151,0.4195438325405121,0.8011056780815125
104,0.9015857577323914,0.7035122513771057,5201,0.41657301783561707,0.802743673324585
105,0.9010135531425476,0.6930904388427734,5251,0.4127572476863861,0.797256350517273
106,0.9024031162261963,0.711882472038269,5301,0.41185763478279114,0.8073300719261169
107,0.8992970585823059,0.7164779305458069,5351,0.4075889587402344,0.8080671429634094
108,0.9008501172065735,0.742409348487854,5401,0.4072234332561493,0.8217854499816895
109,0.898806631565094,0.7417528033256531,5451,0.4052768349647522,0.8204340934753418
110,0.8948013782501221,0.7296077609062195,5501,0.4045848250389099,0.8123669028282166
111,0.8840935230255127,0.7221401333808899,5551,0.41322681307792664,0.803276002407074
112,0.8974170088768005,0.7738388180732727,5601,0.3989974558353424,0.8357493877410889
113,0.903547465801239,0.7788445949554443,5651,0.39271995425224304,0.8413186073303223
114,0.9048553109169006,0.776546835899353,5701,0.3913578391075134,0.8408271670341492
115,0.9071440100669861,0.7792548537254333,5751,0.3921778202056885,0.843325138092041
116,0.9031388163566589,0.7850812673568726,5801,0.387503981590271,0.844226062297821
117,0.9048553109169006,0.7778598666191101,5851,0.3949832320213318,0.841482400894165
118,0.9077979326248169,0.8048580288887024,5901,0.3819294273853302,0.8564291596412659
119,0.9064900875091553,0.7966518998146057,5951,0.37901484966278076,0.8516789674758911
120,0.9052640199661255,0.7936156392097473,6001,0.37850475311279297,0.8495495319366455
121,0.9068170785903931,0.7981290221214294,6051,0.3789501488208771,0.8525798320770264
122,0.9075527191162109,0.8082225322723389,6101,0.3734259009361267,0.857985258102417
123,0.9074710011482239,0.8110126256942749,6151,0.3704419732093811,0.8593366146087646
124,0.9048553109169006,0.8078942894935608,6201,0.37223243713378906,0.8564701080322266
125,0.907307505607605,0.8031347393989563,6251,0.3721511662006378,0.8553234934806824
126,0.9064900875091553,0.8201214671134949,6301,0.3667970299720764,0.8633906841278076
127,0.9068170785903931,0.8205317854881287,6351,0.36232948303222656,0.8637592196464539
128,0.9068987965583801,0.8199573159217834,6401,0.36364176869392395,0.8635135293006897
129,0.9088605642318726,0.8165107369422913,6451,0.3600650429725647,0.8627763986587524
130,0.9086970686912537,0.8287379145622253,6501,0.35612985491752625,0.8687960505485535
131,0.9106588363647461,0.8306252956390381,6551,0.35446497797966003,0.8707207441329956
132,0.911476194858551,0.8309535384178162,6601,0.35422664880752563,0.8712940216064453
133,0.9091057777404785,0.8266863822937012,6651,0.3597259819507599,0.8679770827293396
134,0.9108222723007202,0.8297226428985596,6701,0.35022324323654175,0.8703521490097046
135,0.9113127589225769,0.8351386785507202,6751,0.347724586725235,0.8733005523681641
136,0.9129475355148315,0.8371902108192444,6801,0.3454093933105469,0.8751433491706848
137,0.9140101075172424,0.8376826047897339,6851,0.3438269793987274,0.875921368598938
138,0.9145823121070862,0.8401444554328918,6901,0.34260204434394836,0.8774365186691284
139,0.9157266616821289,0.8396520614624023,6951,0.34120655059814453,0.877764105796814
140,0.911149263381958,0.8393238186836243,7001,0.339939147233963,0.8753071427345276
141,0.915236234664917,0.8438372015953064,7051,0.3372718393802643,0.8796069025993347
142,0.9167892932891846,0.842278003692627,7101,0.336686372756958,0.8796069025993347
143,0.9136831760406494,0.8394879102706909,7151,0.3373945653438568,0.8766584992408752
144,0.9148275256156921,0.8399803042411804,7201,0.3358243405818939,0.8774774670600891
145,0.9167075157165527,0.8447398543357849,7251,0.3308296501636505,0.8807944059371948
146,0.9166257977485657,0.8458887338638306,7301,0.3304617404937744,0.8813267946243286
147,0.9140918850898743,0.8462169766426086,7351,0.32839518785476685,0.8802211284637451
148,0.9162170886993408,0.8465452194213867,7401,0.3259475827217102,0.8814496397972107
149,0.9170345067977905,0.8490070700645447,7451,0.32650285959243774,0.8830876350402832
150,0.9174432158470154,0.8490070700645447,7501,0.323181688785553,0.8832923769950867
151,0.9153997302055359,0.8488429188728333,7551,0.32030174136161804,0.8821867108345032
152,0.9145005941390991,0.8476940989494324,7601,0.31978312134742737,0.8811630010604858
153,0.915808379650116,0.8498276472091675,7651,0.3171232342720032,0.8828828930854797
154,0.9169527292251587,0.8485146760940552,7701,0.3164009749889374,0.8828009963035583
155,0.915481448173523,0.8513868451118469,7751,0.31509509682655334,0.8834971189498901
156,0.9187510013580322,0.83940589427948,7801,0.32157954573631287,0.8791564106941223
157,0.9171162247657776,0.8508944511413574,7851,0.3117944896221161,0.8840704560279846
158,0.9158901572227478,0.8508944511413574,7901,0.3140111267566681,0.8834561705589294
159,0.9212031960487366,0.8430165648460388,7951,0.31772688031196594,0.8821867108345032
160,0.9207127690315247,0.8545872569084167,8001,0.3107103705406189,0.8877149820327759
161,0.9222658276557922,0.8535204529762268,8051,0.31022271513938904,0.88796067237854
162,0.9178518652915955,0.8554899096488953,8101,0.3052505850791931,0.8867321610450745
163,0.9185057878494263,0.8453963398933411,8151,0.31142452359199524,0.8820229172706604
164,0.9189962148666382,0.8498276472091675,8201,0.3051031529903412,0.8844799399375916
165,0.9170345067977905,0.8535204529762268,8251,0.3054392337799072,0.8853398561477661
166,0.9225927591323853,0.8581979274749756,8301,0.30061784386634827,0.8904586434364319
167,0.9214484095573425,0.8560643196105957,8351,0.2980526387691498,0.8888206481933594
168,0.9184240698814392,0.8561463952064514,8401,0.301223486661911,0.8873464465141296
169,0.9189962148666382,0.8566387891769409,8451,0.300185889005661,0.8878787755966187
170,0.9203858375549316,0.8574593663215637,8501,0.2948192358016968,0.8889844417572021
171,0.9177701473236084,0.8581158518791199,8551,0.295448899269104,0.8880016207695007
172,0.9160535931587219,0.8591826558113098,8601,0.2975251078605652,0.8876740336418152
173,0.9247180223464966,0.8625471591949463,8651,0.2889474332332611,0.8936936855316162
174,0.9243093132972717,0.8599212169647217,8701,0.28924012184143066,0.8921785354614258
175,0.9232466816902161,0.8619727492332458,8751,0.2880084216594696,0.8926699161529541
176,0.9227562546730042,0.8645986914634705,8801,0.2849101424217224,0.8937346339225769
177,0.9239823222160339,0.8633677959442139,8851,0.2843692898750305,0.8937346339225769
178,0.9222658276557922,0.8600032925605774,8901,0.2877134382724762,0.8911957144737244
179,0.9215301871299744,0.8641884326934814,8951,0.28162407875061035,0.892915666103363
180,0.9213666915893555,0.8632857203483582,9001,0.2820725440979004,0.8923832774162292
181,0.923737108707428,0.8665682077407837,9051,0.27867501974105835,0.8952088356018066
182,0.9243093132972717,0.8672246932983398,9101,0.2776625156402588,0.8958231210708618
183,0.9271701574325562,0.866814374923706,9151,0.27796027064323425,0.8970515727996826
184,0.9298675656318665,0.8687018156051636,9201,0.276429146528244,0.899344801902771
185,0.9315841197967529,0.8704251050949097,9251,0.2765941619873047,0.9010646939277649
186,0.9259440898895264,0.8656654953956604,9301,0.27614352107048035,0.8958640694618225
187,0.9320745468139648,0.8721483945846558,9351,0.2758106589317322,0.9021703600883484
188,0.931338906288147,0.870343029499054,9401,0.27205705642700195,0.9009009003639221
189,0.927006721496582,0.8713277578353882,9451,0.26948896050453186,0.8992219567298889
190,0.9243910312652588,0.8710815906524658,9501,0.26947999000549316,0.8977887034416199
191,0.9274153709411621,0.8740357756614685,9551,0.26639512181282043,0.90077805519104
192,0.9282327890396118,0.8720663189888,9601,0.26621949672698975,0.9002047777175903
193,0.9247180223464966,0.8687838315963745,9651,0.269501656293869,0.8968058824539185
194,0.931093692779541,0.8733792901039124,9701,0.2674863338470459,0.9022932052612305
195,0.9301127791404724,0.8728868961334229,9751,0.26430171728134155,0.9015560746192932
196,0.9300310611724854,0.8734613656997681,9801,0.26138922572135925,0.9018018245697021
197,0.9327284693717957,0.8705071210861206,9851,0.26891255378723145,0.9016789793968201
198,0.9269249439239502,0.875923216342926,9901,0.2602629065513611,0.9014741778373718
199,0.9259440898895264,0.875594973564148,9951,0.26014620065689087,0.9008190035820007
200,0.9359163045883179,0.8804365396499634,10001,0.25994834303855896,0.9082309603691101
201,0.9342815279960632,0.8803545236587524,10051,0.26034098863601685,0.9073709845542908
202,0.9297041296958923,0.8793697953224182,10101,0.2557772696018219,0.9045864343643188
203,0.9284780025482178,0.8714098334312439,10151,0.2604336142539978,0.8999999761581421
204,0.9341997504234314,0.8813392519950867,10201,0.25291672348976135,0.9078214764595032
205,0.9348536729812622,0.8792056441307068,10251,0.2517751157283783,0.9070843458175659
206,0.9346902370452881,0.8799442052841187,10301,0.25016093254089355,0.9073709845542908
207,0.9332188963890076,0.8818315863609314,10351,0.2486419826745987,0.907575786113739
208,0.9325649738311768,0.8714918494224548,10401,0.2529229521751404,0.902088463306427
209,0.9391041398048401,0.8817495703697205,10451,0.24954566359519958,0.910483181476593
210,0.9239823222160339,0.8824060559272766,10501,0.25130897760391235,0.9032350778579712
211,0.9389406442642212,0.8830625414848328,10551,0.24605917930603027,0.9110565185546875
212,0.9363250136375427,0.8842934370040894,10601,0.2453082650899887,0.9103603363037109
213,0.9333006143569946,0.8836369514465332,10651,0.2432153820991516,0.908517599105835
214,0.9158901572227478,0.8730510473251343,10701,0.2638867497444153,0.8945127129554749
215,0.9408206343650818,0.8870014548301697,10751,0.24509388208389282,0.9139639735221863
216,0.9355893135070801,0.8853602409362793,10801,0.23938590288162231,0.9105241894721985
217,0.9358345866203308,0.8833907842636108,10851,0.23877759277820587,0.9096642136573792
218,0.9326467514038086,0.8828983902931213,10901,0.23949070274829865,0.9078214764595032
219,0.9350171685218811,0.8883144855499268,10951,0.24640434980392456,0.9117116928100586
220,0.922919750213623,0.875923216342926,11001,0.24698354303836823,0.8994676470756531
221,0.9364067316055298,0.8856884837150574,11051,0.23454506695270538,0.9110974669456482
222,0.9268432259559631,0.8770720362663269,11101,0.24252431094646454,0.9020065665245056
223,0.9452345967292786,0.8816674947738647,11151,0.23813486099243164,0.9135135412216187
224,0.9371423721313477,0.8883144855499268,11201,0.23509913682937622,0.9127764105796814
225,0.9329736828804016,0.8884785771369934,11251,0.23216253519058228,0.9107698798179626
226,0.9288867115974426,0.8835548758506775,11301,0.23481899499893188,0.906265377998352
227,0.9463789463043213,0.8943870067596436,11351,0.23029688000679016,0.9204340577125549
228,0.9476867914199829,0.8915969133377075,11401,0.2315753996372223,0.9196969866752625
229,0.9351806640625,0.894961416721344,11451,0.22777202725410461,0.9151105880737305
230,0.9465424418449402,0.8903660178184509,11501,0.23276540637016296,0.9185094237327576
231,0.9386137127876282,0.8919251561164856,11551,0.2255641222000122,0.9153153300285339
232,0.9388589262962341,0.892499566078186,11601,0.22423428297042847,0.9157248139381409
233,0.9397580623626709,0.8943870067596436,11651,0.2228594869375229,0.9171171188354492
234,0.9493215680122375,0.89775151014328,11701,0.22535765171051025,0.9235872030258179
235,0.9416380524635315,0.8910225033760071,11751,0.2217179387807846,0.916379988193512
236,0.9459702372550964,0.8938125967979431,11801,0.22072653472423553,0.9199426770210266
237,0.9495667815208435,0.8962743878364563,11851,0.2196199595928192,0.9229729771614075
238,0.9464606642723083,0.8980797529220581,11901,0.2182627171278,0.9223177433013916
239,0.9461337327957153,0.8936484456062317,11951,0.21760055422782898,0.9199426770210266
240,0.9386954307556152,0.8994747996330261,12001,0.2190699726343155,0.919123649597168
241,0.9325649738311768,0.9035778641700745,12051,0.2182626575231552,0.9180999398231506
242,0.9531633257865906,0.8950434923171997,12101,0.2213883250951767,0.9241605401039124
243,0.9383684992790222,0.882652223110199,12151,0.22030428051948547,0.9105651378631592
244,0.9407389163970947,0.9029213786125183,12201,0.21293459832668304,0.921867311000824
245,0.9532450437545776,0.9027572870254517,12251,0.21213901042938232,0.9280507564544678
246,0.9494850635528564,0.9043164253234863,12301,0.21254241466522217,0.926945149898529
247,0.9403302073478699,0.9053011536598206,12351,0.2119058519601822,0.9228501319885254
248,0.9377145767211914,0.9062038660049438,12401,0.21124319732189178,0.921990156173706
249,0.9551250338554382,0.9015263319015503,12451,0.2126859575510025,0.9283784031867981
250,0.9566780924797058,0.8962743878364563,12501,0.2095521241426468,0.9265356063842773
251,0.9559424519538879,0.9042343497276306,12551,0.20707514882087708,0.9301392436027527
252,0.9482589364051819,0.8947152495384216,12601,0.20737683773040771,0.9215397238731384
253,0.9539806842803955,0.9020187258720398,12651,0.2048177868127823,0.9280507564544678
254,0.9571685194969177,0.899146556854248,12701,0.21014785766601562,0.9282145500183105
255,0.9480955004692078,0.9035778641700745,12751,0.20316003262996674,0.9258804321289062
256,0.9544711709022522,0.9087477326393127,12801,0.2030714601278305,0.9316543936729431
257,0.9533268213272095,0.8957820534706116,12851,0.20487456023693085,0.92461097240448
258,0.9461337327957153,0.8998851180076599,12901,0.20210257172584534,0.9230548739433289
259,0.955452024936676,0.9004595279693604,12951,0.201212540268898,0.9280098080635071
260,0.9608468413352966,0.9105530977249146,13001,0.19908612966537476,0.9357494115829468
261,0.9517737627029419,0.9031675457954407,13051,0.19874151051044464,0.9275184273719788
262,0.9565963745117188,0.9105530977249146,13101,0.1973821222782135,0.9336199760437012
263,0.9456433057785034,0.9071885943412781,13151,0.19743940234184265,0.926453709602356
264,0.9526728987693787,0.9085836410522461,13201,0.19547022879123688,0.9306715726852417
265,0.9614189863204956,0.9129328727722168,13251,0.19558244943618774,0.9372236132621765
266,0.9628085494041443,0.9120302200317383,13301,0.19399800896644592,0.9374693036079407
267,0.9619911909103394,0.913589358329773,13351,0.1945185661315918,0.9378378391265869
268,0.9625633358955383,0.9124404788017273,13401,0.19317612051963806,0.9375512003898621
269,0.9621546268463135,0.9126867055892944,13451,0.192684143781662,0.9374693036079407
270,0.9484224319458008,0.9104710221290588,13501,0.19182486832141876,0.9294840097427368
271,0.963707685470581,0.9160512089729309,13551,0.19009438157081604,0.939926266670227
272,0.9619911909103394,0.9178565740585327,13601,0.19001738727092743,0.9399672150611877
273,0.9615824818611145,0.9168718457221985,13651,0.1899915337562561,0.939271092414856
274,0.9576590061187744,0.9077630043029785,13701,0.1887328177690506,0.9327600598335266
275,0.9510380625724792,0.9167897701263428,13751,0.1872488260269165,0.9339475631713867
276,0.9441719651222229,0.9044805765151978,13801,0.19077284634113312,0.9243652820587158
277,0.9659963846206665,0.9199081063270569,13851,0.18500664830207825,0.9429975152015686
278,0.9651790261268616,0.9162153005599976,13901,0.18453194200992584,0.9407452940940857
279,0.9667320847511292,0.9109634160995483,13951,0.1857919991016388,0.9389025568962097
280,0.9592120051383972,0.9184309840202332,14001,0.1837823987007141,0.938861608505249
281,0.9638711810112,0.920564591884613,14051,0.18190854787826538,0.9422604441642761
282,0.9506294131278992,0.9058756232261658,14101,0.1883116215467453,0.9282965064048767
283,0.9552068114280701,0.9210569262504578,14151,0.18150554597377777,0.9381654262542725
284,0.963707685470581,0.9231084585189819,14201,0.17918916046619415,0.943448007106781
285,0.9686937928199768,0.9218775629997253,14251,0.1787608414888382,0.9453316926956177
286,0.9659963846206665,0.9237650036811829,14301,0.1792195737361908,0.9449222087860107
287,0.9688572883605957,0.921959638595581,14351,0.17688557505607605,0.9454545378684998
288,0.967467725276947,0.925488293170929,14401,0.17568275332450867,0.9465192556381226
289,0.9664050936698914,0.9261447787284851,14451,0.1750895380973816,0.9463145136833191
290,0.9686120748519897,0.921959638595581,14501,0.17570921778678894,0.9453316926956177
291,0.9675494432449341,0.9210569262504578,14551,0.17586751282215118,0.9443488717079163
292,0.9472780823707581,0.925898551940918,14601,0.17642629146575928,0.9366093277931213
293,0.9650972485542297,0.9228622913360596,14651,0.17393973469734192,0.9440212845802307
294,0.967467725276947,0.9167897701263428,14701,0.1751377135515213,0.9421785473823547
295,0.9614189863204956,0.9206466674804688,14751,0.17326094210147858,0.9410728812217712
296,0.9646068215370178,0.9238470196723938,14801,0.17363858222961426,0.9442669749259949
297,0.9678764343261719,0.9284424781799316,14851,0.17064835131168365,0.9481981992721558
298,0.9609285593032837,0.9201542735099792,14901,0.17292974889278412,0.9405815005302429
299,0.9638711810112,0.9187592267990112,14951,0.17422136664390564,0.9413595199584961
300,0.9555337429046631,0.9128507971763611,15001,0.1754325032234192,0.9342342615127563
301,0.9625633358955383,0.9263088703155518,15051,0.1712808459997177,0.9444717168807983
302,0.9713912010192871,0.927211582660675,15101,0.16689768433570862,0.9493448138237
303,0.9710642695426941,0.9318069815635681,15151,0.16541548073291779,0.9514741897583008
304,0.9637894630432129,0.9310684204101562,15201,0.1682041883468628,0.9474610686302185
305,0.9659146666526794,0.9282783269882202,15251,0.16562886536121368,0.947133481502533
306,0.9705737829208374,0.9287707209587097,15301,0.16371570527553558,0.9497133493423462
307,0.9710642695426941,0.9224519729614258,15351,0.16461484134197235,0.9468058943748474
308,0.9737616181373596,0.9326276183128357,15401,0.16176939010620117,0.9532350301742554
309,0.9645251035690308,0.9206466674804688,15451,0.1680649220943451,0.9426289796829224
310,0.9728625416755676,0.9322172999382019,15501,0.16035141050815582,0.9525798559188843
311,0.9737616181373596,0.9299196004867554,15551,0.15992030501365662,0.9518836736679077
312,0.9746607542037964,0.924421489238739,15601,0.16134998202323914,0.9495905041694641
313,0.9748242497444153,0.9291810393333435,15651,0.1588573455810547,0.9520475268363953
314,0.9740886092185974,0.9352535605430603,15701,0.15786001086235046,0.9547092318534851
315,0.9741703271865845,0.9326276183128357,15751,0.15753519535064697,0.9534398317337036
316,0.9749877452850342,0.9366486072540283,15801,0.15600958466529846,0.9558558464050293
317,0.9744155406951904,0.9350073933601379,15851,0.156053364276886,0.9547501802444458
318,0.9724538326263428,0.9318069815635681,15901,0.1564755141735077,0.9521703720092773
319,0.9732711911201477,0.9290989637374878,15951,0.15639126300811768,0.9512284994125366
320,0.9751512408256531,0.938125729560852,16001,0.1529640257358551,0.9566748738288879
321,0.9741703271865845,0.9343509078025818,16051,0.15335381031036377,0.9542997479438782
322,0.9736799001693726,0.9369768500328064,16101,0.15287551283836365,0.955364465713501
323,0.9749060273170471,0.9404234290122986,16151,0.1512243002653122,0.9576985836029053
324,0.9658329486846924,0.9254062175750732,16201,0.15922318398952484,0.9456592798233032
325,0.975396454334259,0.9418184757232666,16251,0.15039774775505066,0.958640456199646
326,0.9497302770614624,0.941982626914978,16301,0.15676724910736084,0.9458640217781067
327,0.9740886092185974,0.9362382888793945,16351,0.15022076666355133,0.9552006721496582
328,0.9774399399757385,0.9394387006759644,16401,0.1498454511165619,0.9584766626358032
329,0.9675494432449341,0.9321352243423462,16451,0.15246327221393585,0.949877142906189
330,0.9765408039093018,0.9435417652130127,16501,0.14609701931476593,0.960073709487915
331,0.9787477254867554,0.9302478432655334,16551,0.15107429027557373,0.9545454382896423
332,0.9741703271865845,0.9394387006759644,16601,0.14655765891075134,0.9568386673927307
333,0.9742521047592163,0.9425570368766785,16651,0.14567381143569946,0.9584357142448425
334,0.9792382121086121,0.9441161751747131,16701,0.14470866322517395,0.9617117047309875
335,0.9659146666526794,0.9363203644752502,16751,0.14991235733032227,0.9511466026306152
336,0.9720451235771179,0.9473986625671387,16801,0.14424961805343628,0.9597461223602295
337,0.9793199300765991,0.9275398254394531,16851,0.1498272866010666,0.9534807801246643
338,0.9795651435852051,0.9432135224342346,16901,0.14269030094146729,0.9614250659942627
339,0.976213812828064,0.9442803263664246,16951,0.14110997319221497,0.9602784514427185
340,0.9777668714523315,0.9460036158561707,17001,0.13988950848579407,0.961916446685791
341,0.9778485894203186,0.9437879323959351,17051,0.13967914879322052,0.960851788520813
342,0.9727807641029358,0.9354177117347717,17101,0.14301252365112305,0.9541359543800354
