,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6836699843406677,0.5607143044471741,0.4925292134284973,0.5264308452606201
1,51,0.6789845824241638,0.535988986492157,0.5270307064056396,0.5314847826957703
2,101,0.6754957437515259,0.6274725198745728,0.5577288866043091,0.5924054384231567
3,151,0.6692134141921997,0.5582417845726013,0.6370551586151123,0.5978691577911377
4,201,0.663646936416626,0.6005494594573975,0.6587883830070496,0.6298319697380066
5,251,0.657902181148529,0.6568681597709656,0.6639500260353088,0.6604288816452026
6,301,0.6499360799789429,0.7096154093742371,0.6783483028411865,0.6938942670822144
7,351,0.6404224634170532,0.7362637519836426,0.6753599643707275,0.7056413292884827
8,401,0.6291682124137878,0.767307698726654,0.6761749386787415,0.7214861512184143
9,451,0.6165827512741089,0.827197790145874,0.6851398944854736,0.7557710409164429
10,501,0.6003742814064026,0.8063187003135681,0.6772615909576416,0.741428792476654
11,551,0.5822706818580627,0.8486263751983643,0.6805216073989868,0.7641032934188843
12,601,0.5664673447608948,0.8546703457832336,0.6848682165145874,0.7692937850952148
13,651,0.5469496250152588,0.8854395747184753,0.697364866733551,0.7908755540847778
14,701,0.5292381644248962,0.8978021740913391,0.707959771156311,0.8023493885993958
15,751,0.5156039595603943,0.8890109658241272,0.7093181014060974,0.7986614108085632
16,801,0.49768000841140747,0.89670330286026,0.7133930921554565,0.804534912109375
17,851,0.48364976048469543,0.8925824165344238,0.7209997177124023,0.8063105940818787
18,901,0.4716487526893616,0.8920329809188843,0.7269763946533203,0.8090424537658691
19,951,0.4634617865085602,0.8903846144676208,0.7237163782119751,0.806583821773529
20,1001,0.45365697145462036,0.89670330286026,0.736212968826294,0.8160087466239929
21,1051,0.44776204228401184,0.8986263871192932,0.7372996211051941,0.817511260509491
22,1101,0.43704429268836975,0.8953296542167664,0.741102933883667,0.8177844285964966
23,1151,0.42906081676483154,0.8934065699577332,0.7492529153823853,0.8209261298179626
24,1201,0.4204219579696655,0.8950549364089966,0.757674515247345,0.8259800672531128
25,1251,0.4165877103805542,0.8807692527770996,0.7674545049667358,0.8237945437431335
26,1301,0.40612468123435974,0.8942307829856873,0.7750611305236816,0.8343122601509094
27,1351,0.39944368600845337,0.8931318521499634,0.7783210873603821,0.8354049921035767
28,1401,0.39243292808532715,0.8980769515037537,0.7813094258308411,0.8393661975860596
29,1451,0.38580435514450073,0.8975274562835693,0.790002703666687,0.8434640169143677
30,1501,0.3786607086658478,0.8999999761581421,0.7995110154151917,0.8494741320610046
31,1551,0.36880195140838623,0.9016483426094055,0.806574285030365,0.8538451194763184
32,1601,0.3582836985588074,0.8969780206680298,0.8136376142501831,0.8550744652748108
33,1651,0.35673269629478455,0.9013736248016357,0.823145866394043,0.8620406985282898
34,1701,0.3450593054294586,0.9079670310020447,0.8274925351142883,0.8675044178962708
35,1751,0.3336471617221832,0.9107142686843872,0.8307524919509888,0.8705095052719116
36,1801,0.32548290491104126,0.9123626351356506,0.834012508392334,0.8729681968688965
37,1851,0.32361963391304016,0.9156593680381775,0.8421624302864075,0.8787050843238831
38,1901,0.3093746602535248,0.9090659618377686,0.8408041000366211,0.8747438788414001
39,1951,0.2970801293849945,0.9170329570770264,0.8560174107551575,0.8863543272018433
40,2001,0.28902581334114075,0.9173076748847961,0.8728606104850769,0.8949596881866455
41,2051,0.2784769535064697,0.9170329570770264,0.8791089653968811,0.8979647755622864
42,2101,0.270785927772522,0.9186813235282898,0.8788372874259949,0.8986477255821228
43,2151,0.2613541781902313,0.9167582392692566,0.8897038698196411,0.9031553268432617
44,2201,0.25333526730537415,0.9197801947593689,0.8940505385398865,0.9068433046340942
45,2251,0.2459065318107605,0.9241757988929749,0.8992121815681458,0.9116240739822388
46,2301,0.24147528409957886,0.9357143044471741,0.9060038328170776,0.920775830745697
47,2351,0.22982265055179596,0.9387362599372864,0.9176853895187378,0.9281519055366516
48,2401,0.22650392353534698,0.9354395866394043,0.904373824596405,0.919819712638855
49,2451,0.2154952436685562,0.9381868243217468,0.9280086755752563,0.9330692291259766
50,2501,0.21230526268482208,0.9343406558036804,0.9307253360748291,0.9325228929519653
51,2551,0.20589862763881683,0.9409340620040894,0.9328986406326294,0.936893880367279
52,2601,0.20188428461551666,0.9398351907730103,0.9223037362098694,0.9310203790664673
53,2651,0.19473804533481598,0.9436812996864319,0.9339853525161743,0.9388061761856079
54,2701,0.19079719483852386,0.944505512714386,0.9342569708824158,0.9393525719642639
55,2751,0.18787899613380432,0.9412087798118591,0.9323553442955017,0.9367572665214539
56,2801,0.18704284727573395,0.9439560174942017,0.94050532579422,0.9422209858894348
57,2851,0.18097421526908875,0.9434065818786621,0.9407769441604614,0.9420844316482544
58,2901,0.17888033390045166,0.9403846263885498,0.9377886652946472,0.9390793442726135
59,2951,0.17355625331401825,0.9453296661376953,0.9388753175735474,0.9420844316482544
60,3001,0.17035514116287231,0.9450549483299255,0.9410486221313477,0.9430405497550964
61,3051,0.16613268852233887,0.949999988079071,0.9415919780731201,0.9457724094390869
62,3101,0.16330167651176453,0.9510989189147949,0.9470252394676208,0.9490506649017334
63,3151,0.1615823656320572,0.9461538195610046,0.9434936046600342,0.9448162913322449
64,3201,0.15765097737312317,0.9502747058868408,0.9445802569389343,0.9474115371704102
