,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6834219694137573,0.5520421862602234,0.49835526943206787,0.5257288813591003
1,51,0.6789877414703369,0.582608699798584,0.4986293911933899,0.5414483547210693
2,101,0.6741410493850708,0.6139657497406006,0.5024670958518982,0.5593174695968628
3,151,0.6686851382255554,0.6216073632240295,0.5087719559669495,0.5663039088249207
4,201,0.6631373167037964,0.633728563785553,0.5230262875556946,0.5794706344604492
5,251,0.6561661958694458,0.6382081508636475,0.5446820259094238,0.5923686623573303
6,301,0.6489353775978088,0.6621870994567871,0.5847039222717285,0.6242106556892395
7,351,0.6389713287353516,0.6418972611427307,0.5978618264198303,0.620314359664917
8,401,0.628309428691864,0.6516469120979309,0.6367872953414917,0.6443638205528259
9,451,0.6170686483383179,0.6379446387290955,0.6389802694320679,0.6384522318840027
10,501,0.6044667959213257,0.6735177636146545,0.7162829041481018,0.6944780349731445
11,551,0.5922659039497375,0.7001317739486694,0.7365679740905762,0.7179900407791138
12,601,0.5779345631599426,0.7032938003540039,0.7384868264198303,0.7205427885055542
13,651,0.5615404844284058,0.7217391133308411,0.7713815569877625,0.746070146560669
14,701,0.5498545169830322,0.7343873381614685,0.7875548005104065,0.7604460716247559
15,751,0.5382090210914612,0.7325428128242493,0.8061951994895935,0.7686416506767273
16,801,0.5269383788108826,0.7494071125984192,0.8081140518188477,0.7781808376312256
17,851,0.5175841450691223,0.7631093263626099,0.8226425647735596,0.792288064956665
18,901,0.5087776780128479,0.7475625872612,0.8209978342056274,0.7835550308227539
19,951,0.49516525864601135,0.7662714123725891,0.8300438523292542,0.7975278496742249
20,1001,0.48707497119903564,0.7678524255752563,0.8352521657943726,0.8008867502212524
21,1051,0.4776158928871155,0.7683794498443604,0.8404605388641357,0.8037081956863403
22,1101,0.469950795173645,0.7773386240005493,0.8412829041481018,0.8086792826652527
23,1151,0.46174514293670654,0.7778655886650085,0.84375,0.8101571798324585
24,1201,0.45418182015419006,0.7797101736068726,0.8453947305679321,0.8119037747383118
25,1251,0.4475942850112915,0.782345175743103,0.8516995906829834,0.816337525844574
26,1301,0.444957435131073,0.7812911868095398,0.8451206088066101,0.8125755786895752
27,1351,0.4332162141799927,0.7860342264175415,0.8555372953414917,0.820099413394928
28,1401,0.42675891518592834,0.7928853631019592,0.8601973652839661,0.8258766531944275
29,1451,0.4204232096672058,0.790777325630188,0.8610197305679321,0.8252049088478088
30,1501,0.41660359501838684,0.8042160868644714,0.8656798005104065,0.8343409895896912
31,1551,0.4092734754085541,0.8028985261917114,0.859100878238678,0.8304446935653687
32,1601,0.40209928154945374,0.8055335879325867,0.8717105388641357,0.8379685878753662
33,1651,0.39782750606536865,0.8071146011352539,0.8665021657943726,0.8362219333648682
34,1701,0.3938310742378235,0.8079051375389099,0.8684210777282715,0.8375654816627502
35,1751,0.3839273452758789,0.8213438987731934,0.8782894611358643,0.849254310131073
36,1801,0.3757741153240204,0.8213438987731934,0.8826754093170166,0.8514040112495422
37,1851,0.3751402795314789,0.8184453248977661,0.8760964870452881,0.8467016220092773
38,1901,0.3642613887786865,0.8321475386619568,0.8865131735801697,0.8587934970855713
39,1951,0.3652675747871399,0.843214750289917,0.8818530440330505,0.8621523380279541
40,2001,0.3537120521068573,0.8466402888298035,0.8878837823867798,0.8668547868728638
41,2051,0.34531646966934204,0.8487483263015747,0.890899121761322,0.8694074749946594
42,2101,0.33948391675949097,0.8482213616371155,0.8952850699424744,0.8712884783744812
43,2151,0.33474108576774597,0.8548089861869812,0.8958333134651184,0.8749160170555115
44,2201,0.3320251703262329,0.8537549376487732,0.8851425647735596,0.869138777256012
45,2251,0.3207605183124542,0.8561264872550964,0.9026864171028137,0.8789466619491577
46,2301,0.3188795745372772,0.8627141118049622,0.905701756477356,0.8837834000587463
47,2351,0.31017494201660156,0.8648221492767334,0.9015899300575256,0.8828429579734802
48,2401,0.30310338735580444,0.8674571514129639,0.906524121761322,0.8866048455238342
49,2451,0.29592370986938477,0.8703557252883911,0.9109100699424744,0.8902324438095093
50,2501,0.2911633253097534,0.8753623366355896,0.9169408082962036,0.8957409858703613
51,2551,0.2838265895843506,0.8811594247817993,0.9136512875556946,0.8970845341682434
52,2601,0.27774739265441895,0.886693000793457,0.9205043911933899,0.9032648205757141
53,2651,0.27623239159584045,0.8916996121406555,0.921600878238678,0.9063549637794495
54,2701,0.2657463252544403,0.8940711617469788,0.9196820259094238,0.9066236615180969
55,2751,0.2610573172569275,0.89617919921875,0.9210526347160339,0.9083702564239502
56,2801,0.25428247451782227,0.903030276298523,0.9235197305679321,0.9130727052688599
57,2851,0.25124645233154297,0.904084324836731,0.9237938523292542,0.9137444496154785
58,2901,0.24540379643440247,0.9106719493865967,0.9287280440330505,0.919521689414978
59,2951,0.23881828784942627,0.9188405871391296,0.9284539222717285,0.9235523343086243
