,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.695397675037384,0.405269056558609,0.49368155002593994,0.4494318962097168
1,51,0.6927435398101807,0.43329596519470215,0.49424320459365845,0.46373966336250305
2,101,0.6898725628852844,0.4714125692844391,0.49480482935905457,0.4830971956253052
3,151,0.6866798400878906,0.4969170391559601,0.4984554946422577,0.4976855218410492
4,201,0.6835623383522034,0.5249439477920532,0.49985960125923157,0.5124140977859497
5,251,0.6795804500579834,0.5678251385688782,0.5068801045417786,0.5373825430870056
6,301,0.6755669116973877,0.5964125394821167,0.5268183350563049,0.5616496205329895
7,351,0.6708848476409912,0.6328475475311279,0.5470373630523682,0.5899845957756042
8,401,0.6641024351119995,0.7267376780509949,0.5706261992454529,0.648758590221405
9,451,0.6559229493141174,0.7749439477920532,0.5532153844833374,0.6641885042190552
10,501,0.646560549736023,0.7954035997390747,0.5706261992454529,0.6831252574920654
11,551,0.6347327828407288,0.822029173374176,0.6161190867424011,0.7191752195358276
12,601,0.6205306649208069,0.832118809223175,0.6475709080696106,0.7399354577064514
13,651,0.6023719310760498,0.8391255736351013,0.690536379814148,0.7649039030075073
14,701,0.582417905330658,0.8469731211662292,0.7295703291893005,0.7883293628692627
15,751,0.55861896276474,0.8584641218185425,0.7627071142196655,0.8106326460838318
16,801,0.5299117565155029,0.8615471124649048,0.7910699248313904,0.8263431191444397
17,851,0.5032838582992554,0.8629484176635742,0.7899466156959534,0.8264833688735962
18,901,0.47702258825302124,0.8685538172721863,0.8062341809272766,0.8374245762825012
19,951,0.45251259207725525,0.8733183741569519,0.8247683048248291,0.849067211151123
20,1001,0.43247684836387634,0.8626681566238403,0.8320696353912354,0.8473839163780212
21,1051,0.4126204550266266,0.8744394779205322,0.8317888379096985,0.8531351089477539
22,1101,0.4023423492908478,0.8918161392211914,0.8197135925292969,0.8558002710342407
23,1151,0.38514402508735657,0.8890134692192078,0.836281955242157,0.8626735806465149
24,1201,0.3714155852794647,0.8890134692192078,0.8404942154884338,0.864777684211731
25,1251,0.36020123958587646,0.8937780261039734,0.8517270684242249,0.8727731704711914
26,1301,0.3488607406616211,0.9007847309112549,0.8576242923736572,0.8792256712913513
27,1351,0.34125715494155884,0.8993834257125854,0.8579050898551941,0.8786646127700806
28,1401,0.33168476819992065,0.908071756362915,0.8730693459510803,0.8905877470970154
29,1451,0.32038217782974243,0.910033643245697,0.8750351071357727,0.8925515413284302
30,1501,0.31098297238349915,0.9122757911682129,0.8800898790359497,0.8961986303329468
31,1551,0.3070032596588135,0.9184417128562927,0.8663296699523926,0.8924112915992737
32,1601,0.29664134979248047,0.9176008701324463,0.8730693459510803,0.8953570127487183
33,1651,0.28800201416015625,0.9220852255821228,0.8809323310852051,0.9015289545059204
34,1701,0.2809707224369049,0.9181614518165588,0.8910418152809143,0.9046149253845215
35,1751,0.2736223042011261,0.9220852255821228,0.8921651244163513,0.9071398377418518
36,1801,0.2668887674808502,0.9254484176635742,0.8952541351318359,0.9103661179542542
37,1851,0.26146218180656433,0.9276905655860901,0.8960965871810913,0.9119091033935547
38,1901,0.25762343406677246,0.9232062697410583,0.8986240029335022,0.9109271764755249
39,1951,0.25058311223983765,0.9290919303894043,0.9053636789321899,0.9172394275665283
40,2001,0.2419319450855255,0.9332959651947021,0.9059252738952637,0.9196240901947021
41,2051,0.23820944130420685,0.9369394779205322,0.9101375937461853,0.9235516786575317
42,2101,0.23435154557228088,0.9327354431152344,0.9129458069801331,0.9228503108024597
43,2151,0.23293931782245636,0.9360986351966858,0.9126650094985962,0.9243932962417603
44,2201,0.22685715556144714,0.9408632516860962,0.9073293805122375,0.9241127967834473
45,2251,0.21775449812412262,0.9408632516860962,0.9182813763618469,0.9295833706855774
46,2301,0.2131892591714859,0.9417040348052979,0.9185621738433838,0.9301444888114929
47,2351,0.20900042355060577,0.9425448179244995,0.9216512441635132,0.9321082830429077
48,2401,0.20696674287319183,0.9408632516860962,0.9227744936943054,0.93182772397995
49,2451,0.20401979982852936,0.945067286491394,0.9194046854972839,0.9322485327720642
50,2501,0.2006572037935257,0.9419842958450317,0.930918276309967,0.9364567399024963
51,2551,0.1946263611316681,0.9467488527297974,0.9328840374946594,0.9398232698440552
52,2601,0.1985379308462143,0.9400224089622498,0.9300758242607117,0.9350540041923523
53,2651,0.1924375742673874,0.9456278085708618,0.9297950267791748,0.9377191662788391
54,2701,0.18671032786369324,0.9475896954536438,0.9362538456916809,0.9419273138046265
55,2751,0.18333497643470764,0.9501121044158936,0.934849739074707,0.942488431930542
56,2801,0.18173567950725555,0.9498318433761597,0.9345689415931702,0.9422078728675842
57,2851,0.17954131960868835,0.9506726264953613,0.9401853680610657,0.9454341530799866
58,2901,0.18420904874801636,0.9425448179244995,0.9427127242088318,0.9426286816596985
59,2951,0.17395085096359253,0.9481502175331116,0.9424319267272949,0.9452938437461853
60,3001,0.17287470400333405,0.9512332081794739,0.943835973739624,0.9475381970405579
61,3051,0.16741564869880676,0.9520739912986755,0.9455209374427795,0.9488006830215454
62,3101,0.16797900199890137,0.9498318433761597,0.9427127242088318,0.9462757706642151
63,3151,0.16747033596038818,0.9481502175331116,0.9458017349243164,0.9469771385192871
64,3201,0.1652972251176834,0.9520739912986755,0.9474866390228271,0.9497825503349304
65,3251,0.16199873387813568,0.9540358781814575,0.9472058415412903,0.9506242275238037
66,3301,0.1575600653886795,0.9551569223403931,0.9486099481582642,0.9518866539001465
67,3351,0.15663859248161316,0.9543161392211914,0.9480482935905457,0.9511852860450745
68,3401,0.15553799271583557,0.9543161392211914,0.9480482935905457,0.9511852860450745
69,3451,0.15245230495929718,0.9554372429847717,0.9508565068244934,0.9531490802764893
70,3501,0.15141291916370392,0.9557175040245056,0.9522606134414673,0.9539907574653625
71,3551,0.149165078997612,0.9562780261039734,0.9483291506767273,0.9523074626922607
72,3601,0.14937317371368408,0.9545964002609253,0.9516989588737488,0.9531490802764893
73,3651,0.14520464837551117,0.9604820609092712,0.9516989588737488,0.9560948014259338
74,3701,0.145828977227211,0.9602017998695374,0.9494524002075195,0.9548323750495911
75,3751,0.1421937793493271,0.9585201740264893,0.9525414109230042,0.9555337429046631
76,3801,0.1421126276254654,0.9568385481834412,0.9536647200584412,0.9552531838417053
77,3851,0.15238845348358154,0.9526345133781433,0.9564728736877441,0.9545518159866333
78,3901,0.1374945044517517,0.9607623219490051,0.9556304216384888,0.9581989049911499
79,3951,0.14140929281711578,0.9545964002609253,0.9531030654907227,0.9538504481315613
80,4001,0.1382705122232437,0.9565582871437073,0.9561920762062073,0.9563753604888916
81,4051,0.13527166843414307,0.9588004350662231,0.957876980304718,0.9583391547203064
82,4101,0.13767962157726288,0.9551569223403931,0.9581578373908997,0.9566559195518494
83,4151,0.13275456428527832,0.9593609571456909,0.9561920762062073,0.9577780961990356
84,4201,0.13006159663200378,0.9618834257125854,0.959000289440155,0.9604432582855225
85,4251,0.13143257796764374,0.9582399129867554,0.9592810869216919,0.9587600231170654
86,4301,0.12809036672115326,0.9660874605178833,0.957876980304718,0.961986243724823
87,4351,0.1268213838338852,0.9655268788337708,0.9575961828231812,0.9615654349327087
88,4401,0.12749429047107697,0.9618834257125854,0.9573153853416443,0.959601640701294
89,4451,0.12920989096164703,0.9655268788337708,0.9519797563552856,0.9587600231170654
90,4501,0.1234661340713501,0.9652466177940369,0.9581578373908997,0.9617056846618652
91,4551,0.12187816202640533,0.9658071994781494,0.9615276455879211,0.9636695384979248
92,4601,0.12414448708295822,0.9624439477920532,0.9592810869216919,0.9608640670776367
93,4651,0.12070704996585846,0.964966356754303,0.964055061340332,0.9645111560821533
94,4701,0.12028768658638,0.966928243637085,0.9592810869216919,0.9631084203720093
95,4751,0.12428085505962372,0.959080696105957,0.9615276455879211,0.960303008556366
96,4801,0.11775565892457962,0.9641255736351013,0.9643358588218689,0.9642305970191956
97,4851,0.12323617935180664,0.9596412777900696,0.9634934067726135,0.9615654349327087
98,4901,0.11553601175546646,0.964966356754303,0.966863214969635,0.9659138917922974
99,4951,0.1346839964389801,0.957118809223175,0.9643358588218689,0.9607238173484802
100,5001,0.11514200270175934,0.964966356754303,0.964055061340332,0.9645111560821533
101,5051,0.1120220422744751,0.9674887657165527,0.9671440720558167,0.9673165678977966
102,5101,0.1119346097111702,0.9660874605178833,0.9674248695373535,0.9667555093765259
103,5151,0.11470535397529602,0.9635650515556335,0.9660207629203796,0.9647917151451111
104,5201,0.10921425372362137,0.9686098694801331,0.9671440720558167,0.9678776860237122
105,5251,0.11362685263156891,0.9644058346748352,0.9674248695373535,0.9659138917922974
106,5301,0.10848338156938553,0.9722533822059631,0.964055061340332,0.9681582450866699
107,5351,0.10990975797176361,0.9672085046768188,0.9674248695373535,0.9673165678977966
108,5401,0.10590095818042755,0.9722533822059631,0.9674248695373535,0.969841480255127
109,5451,0.10610725730657578,0.970571756362915,0.9693906307220459,0.9699817895889282
110,5501,0.10413223505020142,0.9719731211662292,0.9693906307220459,0.9706830978393555
111,5551,0.10246198624372482,0.9722533822059631,0.9688289761543274,0.970542848110199
112,5601,0.10323683172464371,0.9711322784423828,0.9691097736358643,0.9701220393180847
113,5651,0.10269682109355927,0.9716928005218506,0.9693906307220459,0.970542848110199
114,5701,0.10079377144575119,0.9739349484443665,0.9699522852897644,0.971945583820343
115,5751,0.10101061314344406,0.9750560522079468,0.9671440720558167,0.9711039662361145
116,5801,0.09943374991416931,0.9728139042854309,0.9688289761543274,0.9708234071731567
117,5851,0.09820350259542465,0.9742152690887451,0.9693906307220459,0.9718052744865417
118,5901,0.09956178814172745,0.9716928005218506,0.967986524105072,0.969841480255127
119,5951,0.09716810286045074,0.9733744263648987,0.9713563323020935,0.9723663926124573
120,6001,0.09841489791870117,0.970571756362915,0.9702330827713013,0.9704025983810425
121,6051,0.0972852110862732,0.9733744263648987,0.9677057266235352,0.970542848110199
122,6101,0.09609812498092651,0.9742152690887451,0.971917986869812,0.9730677604675293
123,6151,0.09393063187599182,0.9739349484443665,0.9705138802528381,0.9722261428833008
124,6201,0.09373737871646881,0.9733744263648987,0.9724796414375305,0.972927451133728
125,6251,0.09286151081323624,0.9736546874046326,0.9727604389190674,0.9732080101966858
126,6301,0.09497874975204468,0.9719731211662292,0.9707947373390198,0.9713844656944275
127,6351,0.09351538866758347,0.9719731211662292,0.9716371893882751,0.9718052744865417
128,6401,0.09136346727609634,0.9761771559715271,0.9707947373390198,0.9734885692596436
129,6451,0.09818865358829498,0.9719731211662292,0.9674248695373535,0.9697012305259705
130,6501,0.09142549335956573,0.9742152690887451,0.971917986869812,0.9730677604675293
131,6551,0.08902786672115326,0.9742152690887451,0.9733220934867859,0.9737691283226013
132,6601,0.09879464656114578,0.9719731211662292,0.9663016200065613,0.9691401124000549
133,6651,0.08933106809854507,0.9742152690887451,0.973041296005249,0.9736288189888
134,6701,0.08848153054714203,0.9786995649337769,0.9738837480545044,0.9762939810752869
135,6751,0.08754409104585648,0.9753363132476807,0.973041296005249,0.9741899371147156
136,6801,0.08546283841133118,0.976457417011261,0.9738837480545044,0.9751718044281006
137,6851,0.09238637983798981,0.972533643245697,0.9738837480545044,0.9732080101966858
138,6901,0.09068738669157028,0.9786995649337769,0.9688289761543274,0.9737691283226013
139,6951,0.08997883647680283,0.9775784611701965,0.9741645455360413,0.9758731722831726
140,7001,0.08378927409648895,0.9770179390907288,0.9741645455360413,0.9755926728248596
141,7051,0.08371628820896149,0.9770179390907288,0.9733220934867859,0.9751718044281006
142,7101,0.08615723997354507,0.9736546874046326,0.9744454026222229,0.9740496277809143
143,7151,0.08299461007118225,0.9775784611701965,0.9733220934867859,0.9754523634910583
144,7201,0.08189621567726135,0.9772982001304626,0.9747262001037598,0.9760134816169739
145,7251,0.08585809171199799,0.9736546874046326,0.9772535562515259,0.9754523634910583
146,7301,0.08730083703994751,0.9753363132476807,0.9750069975852966,0.9751718044281006
147,7351,0.07936932146549225,0.9778587222099304,0.9778152108192444,0.9778370261192322
148,7401,0.07937256991863251,0.9801008701324463,0.976972758769989,0.9785383939743042
149,7451,0.0842176005244255,0.9772982001304626,0.9792193174362183,0.9782578349113464
150,7501,0.07807324081659317,0.9781390428543091,0.9778152108192444,0.9779772758483887
151,7551,0.07903487980365753,0.9786995649337769,0.9761303067207336,0.9774161577224731
152,7601,0.07803809642791748,0.9770179390907288,0.9792193174362183,0.9781175255775452
153,7651,0.07699751108884811,0.9798206090927124,0.9775344133377075,0.9786786437034607
154,7701,0.07579617947340012,0.9789798259735107,0.978096067905426,0.9785383939743042
155,7751,0.07625196129083633,0.9789798259735107,0.976972758769989,0.9779772758483887
156,7801,0.075112484395504,0.9801008701324463,0.9775344133377075,0.9788188934326172
157,7851,0.07553382962942123,0.9815022349357605,0.9786576628684998,0.9800813794136047
158,7901,0.07793784886598587,0.9756165742874146,0.9786576628684998,0.9771356582641602
159,7951,0.07390478998422623,0.9815022349357605,0.9786576628684998,0.9800813794136047
160,8001,0.07487107068300247,0.9806614518165588,0.9766919612884521,0.9786786437034607
161,8051,0.07358602434396744,0.9820627570152283,0.9795001149177551,0.9807827472686768
