,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7056836485862732,0.5001367926597595,0.4117323160171509,0.4560801684856415
1,51,0.697708249092102,0.5149110555648804,0.38722115755081177,0.45127642154693604
2,101,0.6914333701133728,0.6481531858444214,0.4172404408454895,0.5330771207809448
3,151,0.6860917806625366,0.6341997385025024,0.5491600036621094,0.5918199419975281
4,201,0.6819300055503845,0.5808481574058533,0.5469567775726318,0.5639582872390747
5,251,0.6774423718452454,0.5469220280647278,0.5386945605278015,0.5428218245506287
6,301,0.6740955710411072,0.5707250237464905,0.5678876638412476,0.5693110227584839
7,351,0.6696944236755371,0.5723665952682495,0.5656843781471252,0.5690364837646484
8,401,0.6649539470672607,0.5931600332260132,0.6136050820350647,0.6033489108085632
9,451,0.6584810018539429,0.5704514384269714,0.5990085601806641,0.5846829414367676
10,501,0.6518183350563049,0.5682626366615295,0.6083723306655884,0.5882514119148254
11,551,0.6441426277160645,0.5740082263946533,0.6361883878707886,0.6049959063529968
12,601,0.6351764798164368,0.5879616737365723,0.6805287599563599,0.6340928077697754
13,651,0.6257517337799072,0.6169630885124207,0.7548884749412537,0.6856986284255981
14,701,0.6138449311256409,0.6164158582687378,0.7708620429039001,0.69338458776474
15,751,0.6013319492340088,0.6489740014076233,0.8185073137283325,0.7334614396095276
16,801,0.588860273361206,0.7053351402282715,0.8350316882133484,0.7699698209762573
17,851,0.572600245475769,0.7105334997177124,0.8311759829521179,0.7706560492515564
18,901,0.5597729086875916,0.7176470756530762,0.831451416015625,0.774361789226532
19,951,0.5482233166694641,0.7400820851325989,0.8220875859260559,0.7809497714042664
20,1001,0.5326294898986816,0.7384405136108398,0.8196089267730713,0.7788910269737244
21,1051,0.5200013518333435,0.7422708868980408,0.8207105398178101,0.7813615202903748
22,1101,0.5102939605712891,0.7346101403236389,0.8300743699073792,0.7821850180625916
23,1151,0.5013075470924377,0.7373461127281189,0.8259432911872864,0.7814987897872925
24,1201,0.4935520887374878,0.7474692463874817,0.8229138255119324,0.7850672602653503
25,1251,0.4840982258319855,0.7507523894309998,0.8237400054931641,0.7871260046958923
26,1301,0.47850099205970764,0.7518467903137207,0.8251170516014099,0.7883612513542175
27,1351,0.4775497317314148,0.7510259747505188,0.8234646320343018,0.7871260046958923
