,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.690015435218811,0.49204638600349426,0.5376254320144653,0.5144580006599426
1,51,0.6856944561004639,0.5014829039573669,0.5699554085731506,0.5351514220237732
2,101,0.6810272336006165,0.5114586353302002,0.6153846383094788,0.562559962272644
3,151,0.6758588552474976,0.5200862884521484,0.678372323513031,0.5979169607162476
4,201,0.6690275073051453,0.5257481932640076,0.7756410241127014,0.6486227512359619
5,251,0.6619549989700317,0.5281746983528137,0.8071348667144775,0.6653419137001038
6,301,0.6542407870292664,0.5432730913162231,0.8230211734771729,0.6808277368545532
7,351,0.6437224745750427,0.542733907699585,0.8124303221702576,0.6753460168838501
8,401,0.6339327692985535,0.5678080320358276,0.8266443610191345,0.6950801610946655
9,451,0.6208717823028564,0.5909948945045471,0.8363990783691406,0.7116623520851135
10,501,0.6063690781593323,0.6079806089401245,0.8308249711990356,0.7175551652908325
11,551,0.5893237590789795,0.6435697078704834,0.8492196202278137,0.7446895837783813
12,601,0.5715323090553284,0.667026162147522,0.8678929805755615,0.7657941579818726
13,651,0.5510998964309692,0.7026152610778809,0.8851727843284607,0.7923804521560669
14,701,0.5323418974876404,0.7320032119750977,0.8854514956474304,0.8074551224708557
15,751,0.5113008618354797,0.7511458396911621,0.8840579986572266,0.8164999485015869
16,801,0.4930712878704071,0.7654353976249695,0.8776476979255676,0.8206112384796143
17,851,0.474683552980423,0.7724453806877136,0.8723523020744324,0.8215705156326294
18,901,0.46288272738456726,0.7799946069717407,0.8776476979255676,0.8280115127563477
19,951,0.44643351435661316,0.7829603552818298,0.870680034160614,0.8260928988456726
20,1001,0.4355836808681488,0.7816122770309448,0.8720735907554626,0.8260928988456726
21,1051,0.42253002524375916,0.7942841649055481,0.8704013228416443,0.8317116498947144
22,1101,0.4127653241157532,0.7950929999351501,0.8701226115226746,0.8319857716560364
23,1151,0.4057704210281372,0.8099218010902405,0.8681716918945312,0.8385637998580933
24,1201,0.3992938697338104,0.8126179575920105,0.868450403213501,0.8400712609291077
25,1251,0.3965964913368225,0.8088433742523193,0.8612040281295776,0.8345895409584045
26,1301,0.3921724259853363,0.8131572008132935,0.8614827394485474,0.8369193077087402
27,1351,0.3830929398536682,0.8099218010902405,0.865105926990509,0.8370563387870789
28,1401,0.373333215713501,0.8231329321861267,0.8779264092445374,0.850075364112854
29,1451,0.3673938512802124,0.8244810104370117,0.8748606443405151,0.8492531180381775
30,1501,0.3619069457054138,0.8287948369979858,0.881549596786499,0.8547348380088806
31,1551,0.3569743037223816,0.8293340802192688,0.8818283081054688,0.8551459312438965
32,1601,0.3548317849636078,0.8296036720275879,0.8737457990646362,0.8513087630271912
33,1651,0.34702926874160767,0.8314909934997559,0.8807134628295898,0.8556941151618958
34,1701,0.3396812677383423,0.8385009169578552,0.8890746831893921,0.8633685111999512
35,1751,0.3338325023651123,0.8430843949317932,0.8946488499641418,0.8684390783309937
36,1801,0.33066248893737793,0.8479374647140503,0.895763635635376,0.8714540004730225
37,1851,0.32449135184288025,0.8455109000205994,0.8946488499641418,0.8696724772453308
38,1901,0.3185479938983917,0.8544082045555115,0.8993868231773376,0.8765246272087097
39,1951,0.31192800402641296,0.8589916229248047,0.9002229571342468,0.8792654275894165
