,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6935081481933594,0.5026323199272156,0.5053504705429077,0.5040152668952942
1,51,0.6893637180328369,0.5029094219207764,0.5053504705429077,0.5041513442993164
2,101,0.6858454942703247,0.5187032222747803,0.5058854818344116,0.51218181848526
3,151,0.6831928491592407,0.5331116914749146,0.5248796343803406,0.5289233922958374
4,201,0.6789634823799133,0.6647270917892456,0.5227394104003906,0.5924867391586304
5,251,0.6744803786277771,0.7653089761734009,0.5264847278594971,0.6438001990318298
6,301,0.669260561466217,0.7597672343254089,0.5224719047546387,0.6390363574028015
7,351,0.6637688875198364,0.7348296046257019,0.550829291343689,0.6412140727043152
8,401,0.6578545570373535,0.6904959678649902,0.5500267744064331,0.6190281510353088
9,451,0.6517972350120544,0.7592130899429321,0.5840021371841431,0.6700693964958191
10,501,0.6431785225868225,0.7384316921234131,0.5848047137260437,0.6602694988250732
11,551,0.6339465975761414,0.7450817227363586,0.6313536763191223,0.6872192621231079
12,601,0.6233102083206177,0.7503463625907898,0.7643124461174011,0.7574520111083984
13,651,0.6094589233398438,0.8185092806816101,0.7972177863121033,0.8076766133308411
14,701,0.593989372253418,0.7630922794342041,0.8277153372764587,0.795971155166626
15,751,0.5745910406112671,0.8467719554901123,0.8622257709503174,0.8546345233917236
16,801,0.5499638319015503,0.8426156640052795,0.8354735374450684,0.8389819264411926
17,851,0.5244020223617554,0.8736492395401001,0.82932049036026,0.8510956764221191
18,901,0.5005941390991211,0.8783596754074097,0.8322632312774658,0.8549067378044128
19,951,0.47664761543273926,0.8850097060203552,0.846441924571991,0.8653872609138489
20,1001,0.45680978894233704,0.8772513270378113,0.86329585313797,0.8701511025428772
21,1051,0.4313740134239197,0.8897201418876648,0.8584804534912109,0.8738260269165039
22,1101,0.4126562178134918,0.8839013576507568,0.8659710884094238,0.8747788071632385
23,1151,0.3944687843322754,0.887226402759552,0.8721241354942322,0.8795426487922668
24,1201,0.38337960839271545,0.8750346302986145,0.8753343820571899,0.8751871585845947
25,1251,0.371321439743042,0.8916597366333008,0.882022500038147,0.8867564797401428
26,1301,0.35540059208869934,0.8927680850028992,0.8873729109764099,0.8900231122970581
27,1351,0.3446647524833679,0.8960931301116943,0.8943285346031189,0.8951953053474426
28,1401,0.3369327783584595,0.89304518699646,0.8884429931640625,0.8907036781311035
29,1451,0.3249976933002472,0.9063452482223511,0.8962011933326721,0.9011841416358948
30,1501,0.3173244297504425,0.9099473357200623,0.8959336280822754,0.9028174877166748
31,1551,0.30993953347206116,0.9088389873504639,0.9060994982719421,0.9074451923370361
32,1601,0.30324041843414307,0.9143807291984558,0.9058319926261902,0.9100313186645508
33,1651,0.2942529320716858,0.9080077409744263,0.9004815220832825,0.9041785597801208
