,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.7082196474075317,0.4930725395679474,0.5089065432548523,0.5009549856185913
1,51,0.701033890247345,0.4930725395679474,0.5089065432548523,0.5009549856185913
2,101,0.6953170299530029,0.4930725395679474,0.508632481098175,0.5008185505867004
3,151,0.691077709197998,0.5256723761558533,0.5275418162345886,0.5266029834747314
4,201,0.6869263052940369,0.8141809105873108,0.6481227874755859,0.7315143346786499
5,251,0.6830852031707764,0.6392284631729126,0.681830644607544,0.6604365706443787
6,301,0.679535448551178,0.5658788084983826,0.7015620470046997,0.6334242820739746
7,351,0.6757375597953796,0.5580005645751953,0.6988216042518616,0.6281036734580994
8,401,0.6712237000465393,0.5158924460411072,0.6456563472747803,0.5804911255836487
9,451,0.6663566827774048,0.5148057341575623,0.6856672763824463,0.599863588809967
10,501,0.6607739925384521,0.5343656539916992,0.7432173490524292,0.6383355855941772
11,551,0.654209554195404,0.5745721459388733,0.7106056213378906,0.6422919631004333
12,601,0.6465840935707092,0.6979081630706787,0.781309962272644,0.7394270300865173
13,651,0.6375361084938049,0.75984787940979,0.7944642305374146,0.7770804762840271
14,701,0.6249091625213623,0.7769627571105957,0.7867909073829651,0.7818554043769836
15,751,0.6085507273674011,0.8141809105873108,0.7807618379592896,0.7975443601608276
16,801,0.5898471474647522,0.9114370942115784,0.7500684857368469,0.8311050534248352
17,851,0.5666955709457397,0.9174137711524963,0.7651411294937134,0.8416098356246948
18,901,0.5415976047515869,0.9087204337120056,0.7848725914955139,0.8470668196678162
19,951,0.5132867097854614,0.896495521068573,0.7974787354469299,0.847203254699707
20,1001,0.48553845286369324,0.9011138081550598,0.8010413646697998,0.851296067237854
21,1051,0.4636993110179901,0.8891605734825134,0.8035078048706055,0.8465211391448975
22,1101,0.4416698217391968,0.8883455395698547,0.810359001159668,0.8495225310325623
23,1151,0.4258435368537903,0.8888888955116272,0.8087146878242493,0.8489767909049988
24,1201,0.4095911681652069,0.8981255292892456,0.8100849390029907,0.854297399520874
25,1251,0.3940473198890686,0.8943222165107727,0.8259797096252441,0.8603001236915588
26,1301,0.3787153363227844,0.8986688256263733,0.8407782912254333,0.8698499202728271
27,1351,0.36756014823913574,0.9024721384048462,0.8416004180908203,0.8721691966056824
28,1401,0.35823407769203186,0.8945938348770142,0.8511921167373657,0.8729877471923828
29,1451,0.34806591272354126,0.904373824596405,0.8654425740242004,0.8849931955337524
30,1501,0.3331097960472107,0.9138820767402649,0.8698273301124573,0.8919509053230286
31,1551,0.31788888573646545,0.9087204337120056,0.8791449666023254,0.8939972519874573
32,1601,0.3075966536998749,0.9068188071250916,0.8901068568229675,0.8984993100166321
33,1651,0.2955188453197479,0.9204020500183105,0.8947656750679016,0.9076398611068726
34,1701,0.28253817558288574,0.9214887022972107,0.9068238139152527,0.9141882658004761
35,1751,0.2749117612838745,0.9204020500183105,0.9054535627365112,0.912960410118103
36,1801,0.26546353101730347,0.9168704152107239,0.9202521443367004,0.91855388879776
37,1851,0.252453088760376,0.9315403699874878,0.9227185249328613,0.927148699760437
38,1901,0.24586381018161774,0.9361586570739746,0.9336804747581482,0.9349249601364136
39,1951,0.23689037561416626,0.9277370572090149,0.9383392930030823,0.933014988899231
40,2001,0.23003584146499634,0.9323553442955017,0.9454644918441772,0.9388813376426697
41,2051,0.23050464689731598,0.9318119883537292,0.9257330894470215,0.9287858009338379
42,2101,0.21328255534172058,0.9388753175735474,0.95176762342453,0.9452933073043823
43,2151,0.21438463032245636,0.9451236128807068,0.9550561904907227,0.9500682353973389
44,2201,0.2009982317686081,0.943221926689148,0.9536859393119812,0.948431134223938
45,2251,0.2001183182001114,0.9350720047950745,0.9550561904907227,0.9450204372406006
46,2301,0.1915096789598465,0.943221926689148,0.9575226306915283,0.9503410458564758
47,2351,0.18938098847866058,0.939418613910675,0.9531378746032715,0.9462482929229736
48,2401,0.18281398713588715,0.9429503083229065,0.9616333246231079,0.9522510170936584
49,2451,0.1873132437467575,0.934528648853302,0.9646478295326233,0.9495224952697754
50,2501,0.18167981505393982,0.9429503083229065,0.9476568698883057,0.9452933073043823
51,2551,0.17117059230804443,0.9538168907165527,0.9605371356010437,0.9571623206138611
52,2601,0.17047952115535736,0.9557185769081116,0.9613592624664307,0.958526611328125
53,2651,0.16471143066883087,0.9546318650245667,0.9632776379585266,0.9589358568191528
54,2701,0.16461418569087982,0.9497418999671936,0.971773087978363,0.9607093930244446
55,2751,0.166025310754776,0.957076907157898,0.9550561904907227,0.9560709595680237
56,2801,0.15812616050243378,0.9513719081878662,0.9649218916893005,0.9581173062324524
57,2851,0.1596401333808899,0.957076907157898,0.9701287746429443,0.9635743498802185
58,2901,0.15228469669818878,0.9578918814659119,0.9695807099342346,0.9637107849121094
59,2951,0.14861151576042175,0.9543602466583252,0.9687585830688477,0.961527943611145
60,3001,0.1461389809846878,0.9551752209663391,0.9695807099342346,0.9623464941978455
61,3051,0.1557542234659195,0.9418635964393616,0.9638257026672363,0.9527966976165771
62,3101,0.14846865832805634,0.9538168907165527,0.9673883318901062,0.9605729579925537
63,3151,0.1454661339521408,0.9462102651596069,0.9712249636650085,0.9586630463600159
64,3201,0.13813458383083344,0.9584352374076843,0.9701287746429443,0.9642564654350281
65,3251,0.14007160067558289,0.9524585604667664,0.97259521484375,0.9624829292297363
66,3301,0.13975019752979279,0.9595218896865845,0.9695807099342346,0.9645293354988098
67,3351,0.13470745086669922,0.9581635594367981,0.971773087978363,0.9649385809898376
68,3401,0.14216893911361694,0.9584352374076843,0.9632776379585266,0.9608458280563354
69,3451,0.13114717602729797,0.9597935080528259,0.9747875928878784,0.9672578573226929
