,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6885770559310913,0.505530059337616,0.641684889793396,0.5731359720230103
1,51,0.6862631440162659,0.5098462104797363,0.6690372228622437,0.5888903737068176
2,101,0.6837496757507324,0.592662513256073,0.6115973591804504,0.6020643711090088
3,151,0.6813042163848877,0.6404100060462952,0.6252735257148743,0.6328942179679871
4,201,0.6779375076293945,0.7796061635017395,0.6137855648994446,0.6972701549530029
5,251,0.6734625101089478,0.8254653215408325,0.5648249387741089,0.6960477828979492
6,301,0.6678889989852905,0.7925546169281006,0.5347374081611633,0.6645389199256897
7,351,0.6629614233970642,0.7939034104347229,0.5623632669448853,0.6789352297782898
8,401,0.6552350521087646,0.7194496989250183,0.5404813885688782,0.6305853724479675
9,451,0.6468179821968079,0.6803345084190369,0.5350109338760376,0.6081759929656982
10,501,0.6377014517784119,0.7091988325119019,0.554157555103302,0.632215142250061
11,551,0.6268500089645386,0.7326679229736328,0.5940918922424316,0.6638598442077637
12,601,0.6127341389656067,0.780415415763855,0.6460612416267395,0.7137036323547363
13,651,0.5980288982391357,0.7930941581726074,0.6660284399986267,0.7300013303756714
14,701,0.5841308832168579,0.7766388058662415,0.6687636971473694,0.7230748534202576
15,751,0.5664247870445251,0.7914755940437317,0.7316739559173584,0.7617818713188171
16,801,0.5497148633003235,0.8044240474700928,0.7740700244903564,0.7893521785736084
17,851,0.5330032110214233,0.8017264604568481,0.7863785624504089,0.7941056489944458
18,901,0.5194372534751892,0.7939034104347229,0.7893872857093811,0.7916610240936279
19,951,0.5078471302986145,0.8001078963279724,0.7964988946914673,0.7983158826828003
20,1001,0.4963444769382477,0.8079309463500977,0.7934901714324951,0.8007605671882629
21,1051,0.4857834577560425,0.8060426115989685,0.8025164008140564,0.8042917251586914
22,1101,0.4774446189403534,0.8057728409767151,0.8019693493843079,0.8038842678070068
23,1151,0.46813666820526123,0.802266001701355,0.8126367330551147,0.8074154853820801
24,1201,0.4611158072948456,0.8063123822212219,0.8178337216377258,0.8120331168174744
25,1251,0.4549057185649872,0.8036147952079773,0.8233041763305664,0.8133912682533264
26,1301,0.45152536034584045,0.8060426115989685,0.8222100734710693,0.8140703439712524
27,1351,0.44431549310684204,0.8087401986122131,0.8279540538787842,0.8182805776596069
28,1401,0.4430759847164154,0.8065821528434753,0.8276805281639099,0.817058265209198
29,1451,0.4381321966648102,0.8055031299591064,0.8301422595977783,0.817737340927124
30,1501,0.4279415011405945,0.8152144551277161,0.8350656628608704,0.8250712752342224
31,1551,0.42442959547042847,0.8146749138832092,0.8367067575454712,0.8256145715713501
32,1601,0.41851872205734253,0.8219584822654724,0.8427242636680603,0.8322694301605225
33,1651,0.4132433533668518,0.8238467574119568,0.8438183665275574,0.8337634205818176
34,1701,0.40605294704437256,0.8249258399009705,0.8506564497947693,0.8377020359039307
35,1751,0.4006263017654419,0.8268141150474548,0.8498358726501465,0.8382452726364136
36,1801,0.39536982774734497,0.8300512433052063,0.8531181812286377,0.8415048122406006
37,1851,0.39048194885253906,0.8343673944473267,0.8561269044876099,0.8451718091964722
38,1901,0.3913733661174774,0.8327488303184509,0.8572210073471069,0.8449001908302307
39,1951,0.382005512714386,0.8373347520828247,0.8580415844917297,0.84761643409729
40,2001,0.37489962577819824,0.844078779220581,0.8610503077507019,0.8525057435035706
41,2051,0.3695490062236786,0.8459671139717102,0.8646061420440674,0.8552220463752747
42,2101,0.36542147397994995,0.8473159074783325,0.8637855648994446,0.8554936647415161
43,2151,0.35930880904197693,0.8519018292427063,0.8659737706184387,0.8588890433311462
44,2201,0.35685965418815613,0.8554086685180664,0.8692560195922852,0.8622844219207764
45,2251,0.3482866883277893,0.8556784391403198,0.875,0.8652722835540771
46,2301,0.3421920835971832,0.8586457967758179,0.8755470514297485,0.8670378923416138
47,2351,0.3442442715167999,0.8591853380203247,0.8823851346969604,0.8707048892974854
48,2401,0.3318951427936554,0.8661990761756897,0.8870350122451782,0.8765448927879333
49,2451,0.3254759907722473,0.8618829250335693,0.8826586604118347,0.8721988201141357
50,2501,0.32084357738494873,0.8651200532913208,0.8821116089820862,0.8735569715499878
51,2551,0.311405211687088,0.8713245391845703,0.8914113640785217,0.8812983632087708
52,2601,0.3050555884838104,0.8756406903266907,0.8944201469421387,0.8849653601646423
53,2651,0.3028210401535034,0.8777987360954285,0.9023522734642029,0.889990508556366
54,2701,0.2943491041660309,0.8804963827133179,0.900711178779602,0.8905337452888489
55,2751,0.28837114572525024,0.8818451762199402,0.9009847044944763,0.891348659992218
56,2801,0.2824539542198181,0.8867008090019226,0.9050875306129456,0.895830512046814
57,2851,0.2768789231777191,0.8896681666374207,0.9078227281570435,0.8986825942993164
58,2901,0.2715655565261841,0.8953331708908081,0.9121991395950317,0.90370774269104
59,2951,0.26501476764678955,0.8985702991485596,0.9171225428581238,0.9077821373939514
60,3001,0.2599746584892273,0.9009981155395508,0.920131266117096,0.9104984402656555
61,3051,0.25620993971824646,0.9007283449172974,0.9132932424545288,0.906967282295227
62,3101,0.2486332803964615,0.9047747254371643,0.9190372228622437,0.9118565917015076
63,3151,0.24323588609695435,0.9066630601882935,0.9261487722396851,0.9163384437561035
64,3201,0.23775584995746613,0.9080118536949158,0.9266958236694336,0.917289137840271
65,3251,0.2296525537967682,0.9144861102104187,0.9310722351074219,0.9227217435836792
66,3301,0.2226570099592209,0.9163744449615479,0.9321662783622742,0.9242156744003296
