,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6941601634025574,0.5008319616317749,0.497574120759964,0.499179869890213
1,51,0.6926974654197693,0.5036051273345947,0.4959568679332733,0.49972662329673767
2,101,0.6909905672073364,0.5033277869224548,0.4959568679332733,0.4995899498462677
3,151,0.6894443035125732,0.5066555738449097,0.4959568679332733,0.5012301802635193
4,201,0.6874814629554749,0.5024958252906799,0.4959568679332733,0.499179869890213
5,251,0.6856092214584351,0.5016639232635498,0.4959568679332733,0.4987698197364807
6,301,0.6835582256317139,0.5124791860580444,0.49622642993927,0.5042372941970825
7,351,0.6803237795829773,0.5008319616317749,0.49622642993927,0.4984964430332184
8,401,0.6769570708274841,0.5052689909934998,0.49622642993927,0.5006834268569946
9,451,0.6738172769546509,0.5169162750244141,0.49649596214294434,0.5065609812736511
10,501,0.6690178513526917,0.521075963973999,0.49703502655029297,0.508884608745575
11,551,0.6639365553855896,0.5366056561470032,0.4978436529636383,0.5169491767883301
12,601,0.6582027673721313,0.5607321262359619,0.499460905790329,0.5296609997749329
13,651,0.6507923007011414,0.5513033866882324,0.5002695322036743,0.5254237055778503
14,701,0.6423981785774231,0.5479755997657776,0.5035040378570557,0.5254237055778503
15,751,0.6338759064674377,0.5643371939659119,0.5161725282669067,0.5399125218391418
16,801,0.6241675019264221,0.6153632998466492,0.5452830195426941,0.5798250436782837
17,851,0.6127763390541077,0.7060455083847046,0.645283043384552,0.6752323508262634
18,901,0.6022919416427612,0.7246256470680237,0.7202156186103821,0.722389280796051
19,951,0.5900776982307434,0.7648363709449768,0.7725067138671875,0.7687260508537292
20,1001,0.577423632144928,0.7709373235702515,0.7746630907058716,0.7728266716003418
21,1051,0.5672237277030945,0.7728785276412964,0.7722371816635132,0.7725533246994019
22,1101,0.5545629262924194,0.7859123945236206,0.7854447364807129,0.7856752276420593
23,1151,0.542878270149231,0.7956184148788452,0.7857142686843872,0.7905959486961365
24,1201,0.5272224545478821,0.7964503765106201,0.7967655062675476,0.7966101765632629
25,1251,0.5148173570632935,0.798391580581665,0.7935310006141663,0.7959267497062683
26,1301,0.5041385293006897,0.8067110180854797,0.7986522912979126,0.8026244044303894
27,1351,0.494011789560318,0.8150305151939392,0.8064690232276917,0.8106889128684998
28,1401,0.4851929247379303,0.8205767869949341,0.8053908348083496,0.8128758668899536
29,1451,0.4757920205593109,0.8297282457351685,0.8061994314193726,0.8177965879440308
30,1501,0.46289724111557007,0.8325014114379883,0.808625340461731,0.8203936815261841
31,1551,0.450592964887619,0.8316694498062134,0.811590313911438,0.8214871287345886
32,1601,0.44127899408340454,0.8344426155090332,0.813477098941803,0.8238108158111572
33,1651,0.43238237500190735,0.8358291983604431,0.8091644048690796,0.822307288646698
34,1701,0.42751118540763855,0.8455352187156677,0.8196765780448914,0.8324220776557922
