,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6998989582061768,0.5025780200958252,0.5081967115402222,0.5053542256355286
1,51,0.6957234740257263,0.5025780200958252,0.5079188942909241,0.5052168965339661
2,101,0.6922467350959778,0.5028494000434875,0.5081967115402222,0.5054914951324463
3,151,0.6889156103134155,0.5028494000434875,0.508474588394165,0.505628764629364
4,201,0.6857081651687622,0.5028494000434875,0.5081967115402222,0.5054914951324463
5,251,0.6824380159378052,0.5042062401771545,0.508474588394165,0.5063152313232422
6,301,0.6786128878593445,0.5033921599388123,0.509030282497406,0.5061779022216797
7,351,0.6749433279037476,0.5031207799911499,0.5087524056434631,0.5059033632278442
8,401,0.6702305674552917,0.5047490000724792,0.509585976600647,0.5071389079093933
9,451,0.6654345989227295,0.511533260345459,0.5098638534545898,0.5107083916664124
10,501,0.6602515578269958,0.5118046402931213,0.5112531185150146,0.5115321278572083
11,551,0.6543121337890625,0.5508819818496704,0.5137538313865662,0.532537043094635
12,601,0.6478918194770813,0.7042062282562256,0.5243123173713684,0.6153212785720825
13,651,0.6400736570358276,0.7902306914329529,0.5468185544013977,0.6699615716934204
14,701,0.6306823492050171,0.8713704347610474,0.5773826241493225,0.7261120080947876
15,751,0.6197051405906677,0.8626865744590759,0.6132258772850037,0.7394288778305054
16,801,0.6069584488868713,0.8922659158706665,0.6554598212242126,0.775260865688324
17,851,0.5916600227355957,0.9104477763175964,0.7001944780349731,0.8065623044967651
18,901,0.5737159252166748,0.9147896766662598,0.724090039730072,0.8205656409263611
19,951,0.5542291402816772,0.9156038165092468,0.7293692827224731,0.8235859274864197
20,1001,0.5321962237358093,0.9023066759109497,0.7585440278053284,0.8312740325927734
21,1051,0.5078661441802979,0.8963364958763123,0.7988330125808716,0.8481603264808655
22,1101,0.48165035247802734,0.9270013570785522,0.8007779717445374,0.8646348118782043
23,1151,0.45553866028785706,0.9234735369682312,0.8352320194244385,0.8798736929893494
24,1201,0.4325735569000244,0.9112618565559387,0.8338427543640137,0.8730093240737915
25,1251,0.40829139947891235,0.9270013570785522,0.856348991394043,0.892092227935791
26,1301,0.38618025183677673,0.9261872172355652,0.8777438402175903,0.9022514820098877
27,1351,0.3667091131210327,0.9153324365615845,0.8869130611419678,0.9012904763221741
28,1401,0.3449424207210541,0.9340569972991943,0.9063628911972046,0.9203734397888184
29,1451,0.32670560479164124,0.9332428574562073,0.9163656830787659,0.9249038696289062
30,1501,0.3157145380973816,0.905834436416626,0.9180327653884888,0.9118615984916687
31,1551,0.29765138030052185,0.9270013570785522,0.92803555727005,0.9275123476982117
32,1601,0.2826143205165863,0.9413840174674988,0.921644926071167,0.9316309690475464
33,1651,0.26985469460487366,0.9413840174674988,0.9338704943656921,0.9376716017723083
34,1701,0.25928837060928345,0.9451831579208374,0.9260905981063843,0.9357495903968811
35,1751,0.24890464544296265,0.9430122375488281,0.933592677116394,0.9383580684661865
36,1801,0.2430049329996109,0.9476255178451538,0.915532112121582,0.9317682385444641
37,1851,0.23437371850013733,0.9343283772468567,0.9322034120559692,0.9332784414291382
38,1901,0.22490203380584717,0.944911777973175,0.9447068572044373,0.9448105692863464
39,1951,0.22071130573749542,0.9394844174385071,0.9322034120559692,0.9358868598937988
40,2001,0.22274132072925568,0.9462686777114868,0.9477632641792297,0.9470071196556091
41,2051,0.20750558376312256,0.9503391981124878,0.9385940432548523,0.9445359706878662
42,2101,0.20457856357097626,0.9500678181648254,0.9416504502296448,0.9459088444709778
43,2151,0.2019844502210617,0.9503391981124878,0.9363712072372437,0.9434376955032349
44,2201,0.19089475274085999,0.9497964978218079,0.9410947561264038,0.9454969763755798
45,2251,0.20624226331710815,0.9402984976768494,0.9513753652572632,0.9457715749740601
46,2301,0.19080951809883118,0.9413840174674988,0.94026118516922,0.9408292174339294
47,2351,0.18140237033367157,0.9544097781181335,0.9424840211868286,0.9485173225402832
48,2401,0.17880092561244965,0.9500678181648254,0.9405390620231628,0.9453597068786621
