,global_step,loss,not_all_accuracy,not_only_accuracy,total_accuracy
0,1,0.6897405982017517,0.5055450201034546,0.6735028624534607,0.5890671610832214
1,51,0.6882526874542236,0.5055450201034546,0.6494394540786743,0.5771008729934692
2,101,0.6858175992965698,0.5052745342254639,0.6663932204246521,0.5853956937789917
3,151,0.6821591854095459,0.5052745342254639,0.7506152391433716,0.627277672290802
4,201,0.6778225302696228,0.5058155059814453,0.7134262919425964,0.609056293964386
5,251,0.6742934584617615,0.506085991859436,0.6918238997459412,0.5984498262405396
6,301,0.6697925329208374,0.506897509098053,0.6404156684875488,0.5732934474945068
7,351,0.6662417650222778,0.5123072862625122,0.7251845598220825,0.618166983127594
8,401,0.6618996858596802,0.5177170634269714,0.7350286841392517,0.6257818937301636
9,451,0.6554253101348877,0.5196105241775513,0.7142466306686401,0.6163992285728455
10,501,0.6492127776145935,0.5206924676895142,0.7085042595863342,0.6140875816345215
11,551,0.6426050662994385,0.548823356628418,0.7350286841392517,0.6414196491241455
12,601,0.6355359554290771,0.5539626479148865,0.7361224889755249,0.644547164440155
13,651,0.6274164319038391,0.5910197496414185,0.747880756855011,0.6690236330032349
14,701,0.618567943572998,0.646199643611908,0.7525293827056885,0.6990753412246704
15,751,0.6078441143035889,0.690830409526825,0.757724940776825,0.7240957021713257
16,801,0.5977731347084045,0.7238301038742065,0.7634673118591309,0.7435409426689148
17,851,0.5847691893577576,0.7338382601737976,0.762100100517273,0.7478923201560974
18,901,0.574156641960144,0.7224776744842529,0.7631938457489014,0.7427250742912292
19,951,0.5591007471084595,0.76142817735672,0.7651079893112183,0.7632580995559692
20,1001,0.5477022528648376,0.7630511522293091,0.7634673118591309,0.7632580995559692
21,1051,0.5317171216011047,0.7695428729057312,0.769483208656311,0.7695131897926331
22,1101,0.52005535364151,0.7706248164176941,0.7686628103256226,0.7696491479873657
23,1151,0.5101010799407959,0.774411678314209,0.770850419998169,0.7726407647132874
24,1201,0.5017977952957153,0.7803624272346497,0.7741317749023438,0.7772640585899353
25,1251,0.49519768357276917,0.784690260887146,0.7779600620269775,0.7813434600830078
26,1301,0.49058201909065247,0.7776575684547424,0.7640142440795898,0.7708730101585388
27,1351,0.4802999198436737,0.7879361510276794,0.7853431701660156,0.7866467237472534
28,1401,0.47273319959640503,0.7917230129241943,0.7828821539878845,0.7873266339302063
29,1451,0.4665912985801697,0.7965918183326721,0.7806945443153381,0.7886864542961121
30,1501,0.4588695466518402,0.7946984171867371,0.7880776524543762,0.7914060354232788
31,1551,0.45359042286872864,0.8098458051681519,0.8036642074584961,0.8067718148231506
32,1601,0.4446043074131012,0.8052474856376648,0.8031173348426819,0.8041881918907166
33,1651,0.4392794668674469,0.808763861656189,0.7965545654296875,0.8026924133300781
34,1701,0.4320165812969208,0.8130916953086853,0.8039376735687256,0.8085395693778992
35,1751,0.43098482489585876,0.8063294291496277,0.8020235300064087,0.8041881918907166
36,1801,0.4188556373119354,0.8147146105766296,0.8074924945831299,0.8111231923103333
37,1851,0.4078671932220459,0.8287801146507263,0.8203445672988892,0.8245852589607239
38,1901,0.4015769064426422,0.832025945186615,0.8342903852462769,0.8331520557403564
39,1951,0.3986133337020874,0.8333784341812134,0.8274542093276978,0.8304324150085449
40,2001,0.38477692008018494,0.8401406407356262,0.8424938321113586,0.8413108587265015
41,2051,0.3776809573173523,0.8447389602661133,0.8468689918518066,0.8457981944084167
42,2101,0.3680627942085266,0.8460914492607117,0.8504238724708557,0.8482458591461182
43,2151,0.35370615124702454,0.8555585741996765,0.867104172706604,0.861299991607666
44,2201,0.3463353216648102,0.8609683513641357,0.8698386549949646,0.8653793931007385
45,2251,0.3342362344264984,0.8671895861625671,0.8785890340805054,0.8728582859039307
46,2301,0.32374298572540283,0.8747633099555969,0.8887065649032593,0.8816970586776733
47,2351,0.3154788613319397,0.8750337958335876,0.8917145133018494,0.8833287954330444
