,at_least_3_accuracy,global_step,loss,total_accuracy
99,0.9450197815895081,4951,0.16756658256053925,0.9450197815895081
100,0.9439262747764587,5001,0.16873200237751007,0.9439262747764587
101,0.9445695281028748,5051,0.164383202791214,0.9445695281028748
102,0.9401633739471436,5101,0.16724951565265656,0.9401633739471436
103,0.9459685683250427,5151,0.16416232287883759,0.9459685683250427
104,0.944617748260498,5201,0.1620335578918457,0.944617748260498
105,0.947013795375824,5251,0.16109126806259155,0.947013795375824
106,0.920126736164093,5301,0.19116716086864471,0.920126736164093
107,0.946338415145874,5351,0.15970054268836975,0.946338415145874
108,0.9478499889373779,5401,0.15741702914237976,0.9478499889373779
109,0.948895275592804,5451,0.15653643012046814,0.948895275592804
110,0.9488309025764465,5501,0.15452580153942108,0.9488309025764465
111,0.9453092217445374,5551,0.15682463347911835,0.9453092217445374
112,0.9503264427185059,5601,0.15291179716587067,0.9503264427185059
113,0.9510018229484558,5651,0.1517091542482376,0.9510018229484558
114,0.9526259899139404,5701,0.15114526450634003,0.9526259899139404
115,0.9485575556755066,5751,0.15221291780471802,0.9485575556755066
116,0.9527868032455444,5801,0.15173162519931793,0.9527868032455444
117,0.9498118758201599,5851,0.1494443714618683,0.9498118758201599
118,0.9539767503738403,5901,0.14714062213897705,0.9539767503738403
119,0.9529476165771484,5951,0.15266436338424683,0.9529476165771484
120,0.953848123550415,6001,0.1448259949684143,0.953848123550415
121,0.9479464888572693,6051,0.1479363590478897,0.9479464888572693
122,0.955086350440979,6101,0.1424253284931183,0.955086350440979
123,0.955681324005127,6151,0.14433637261390686,0.955681324005127
124,0.9566301107406616,6201,0.14001253247261047,0.9566301107406616
125,0.9549094438552856,6251,0.1388472318649292,0.9549094438552856
126,0.9477695822715759,6301,0.143663227558136,0.9477695822715759
127,0.9563567638397217,6351,0.13946957886219025,0.9563567638397217
128,0.9586402177810669,6401,0.13644054532051086,0.9586402177810669
129,0.9573537707328796,6451,0.13505327701568604,0.9573537707328796
130,0.9422538876533508,6501,0.14706748723983765,0.9422538876533508
131,0.9494741559028625,6551,0.1390671581029892,0.9494741559028625
132,0.9570964574813843,6601,0.13235318660736084,0.9570964574813843
133,0.9574663043022156,6651,0.1314849853515625,0.9574663043022156
134,0.9548612236976624,6701,0.13311795890331268,0.9548612236976624
135,0.9571768641471863,6751,0.13705414533615112,0.9571768641471863
136,0.9594925045967102,6801,0.12939387559890747,0.9594925045967102
137,0.9582703709602356,6851,0.12999628484249115,0.9582703709602356
138,0.9566622972488403,6901,0.1332676112651825,0.9566622972488403
139,0.9541375637054443,6951,0.1286357045173645,0.9541375637054443
140,0.9578361511230469,7001,0.12505048513412476,0.9578361511230469
141,0.9578522443771362,7051,0.12488905340433121,0.9578522443771362
142,0.9602965116500854,7101,0.12424343079328537,0.9602965116500854
143,0.9614222049713135,7151,0.12176080048084259,0.9614222049713135
144,0.954169750213623,7201,0.12603801488876343,0.954169750213623
145,0.9502138495445251,7251,0.12941068410873413,0.9502138495445251
146,0.9595729112625122,7301,0.12064584344625473,0.9595729112625122
147,0.9559547305107117,7351,0.12105099111795425,0.9559547305107117
148,0.9609879851341248,7401,0.11792641878128052,0.9609879851341248
149,0.9581899642944336,7451,0.11830887198448181,0.9581899642944336
150,0.9614865183830261,7501,0.11603236943483353,0.9614865183830261
151,0.9572250843048096,7551,0.11881674826145172,0.9572250843048096
152,0.9592512845993042,7601,0.1170271709561348,0.9592512845993042
153,0.963995099067688,7651,0.11312088370323181,0.963995099067688
154,0.9660856127738953,7701,0.11506087332963943,0.9660856127738953
155,0.9597176313400269,7751,0.11508022993803024,0.9597176313400269
156,0.9639790058135986,7801,0.11169541627168655,0.9639790058135986
157,0.9681439399719238,7851,0.10958217084407806,0.9681439399719238
158,0.9522722363471985,7901,0.12120845168828964,0.9522722363471985
159,0.965120792388916,7951,0.11761126667261124,0.965120792388916
160,0.9681761264801025,8001,0.10705652087926865,0.9681761264801025
161,0.9674042463302612,8051,0.1088414117693901,0.9674042463302612
162,0.9641398191452026,8101,0.10583291202783585,0.9641398191452026
163,0.9597819447517395,8151,0.10923045128583908,0.9597819447517395
164,0.9612292051315308,8201,0.1072201356291771,0.9612292051315308
165,0.9700736403465271,8251,0.10520369559526443,0.9700736403465271
166,0.9702826738357544,8301,0.10495568811893463,0.9702826738357544
167,0.9686746001243591,8351,0.1006941944360733,0.9686746001243591
168,0.9588814377784729,8401,0.10755352675914764,0.9588814377784729
169,0.9697359800338745,8451,0.09921188652515411,0.9697359800338745
170,0.9670343995094299,8501,0.09930390119552612,0.9670343995094299
171,0.9679992198944092,8551,0.09797286242246628,0.9679992198944092
172,0.9630945920944214,8601,0.10091940313577652,0.9630945920944214
173,0.9693339467048645,8651,0.0970441997051239,0.9693339467048645
174,0.9584472179412842,8701,0.10647939890623093,0.9584472179412842
175,0.9680474996566772,8751,0.09633385390043259,0.9680474996566772
176,0.9612131118774414,8801,0.10220776498317719,0.9612131118774414
177,0.9725661873817444,8851,0.09696872532367706,0.9725661873817444
178,0.9704274535179138,8901,0.0921238586306572,0.9704274535179138
179,0.9689962267875671,8951,0.09236747026443481,0.9689962267875671
180,0.9662946462631226,9001,0.0941815972328186,0.9662946462631226
181,0.972469687461853,9051,0.09013156592845917,0.972469687461853
182,0.9671630263328552,9101,0.09266126900911331,0.9671630263328552
183,0.9722606539726257,9151,0.08861127495765686,0.9722606539726257
184,0.9734988808631897,9201,0.08779578655958176,0.9734988808631897
185,0.9706203937530518,9251,0.0881504938006401,0.9706203937530518
186,0.9735631942749023,9301,0.09312782436609268,0.9735631942749023
187,0.9732897877693176,9351,0.0862327516078949,0.9732897877693176
188,0.9778406620025635,9401,0.08549448847770691,0.9778406620025635
189,0.9754607081413269,9451,0.08404981344938278,0.9754607081413269
190,0.9739008545875549,9501,0.10038851201534271,0.9739008545875549
191,0.972743034362793,9551,0.08624980598688126,0.972743034362793
192,0.9767471551895142,9601,0.08267895877361298,0.9767471551895142
193,0.9804457426071167,9651,0.08292841911315918,0.9804457426071167
194,0.9739330410957336,9701,0.08155615627765656,0.9739330410957336
195,0.9803332090377808,9751,0.08549458533525467,0.9803332090377808
196,0.9807352423667908,9801,0.08137711137533188,0.9807352423667908
197,0.9769562482833862,9851,0.07829699665307999,0.9769562482833862
198,0.9814910292625427,9901,0.07899238169193268,0.9814910292625427
199,0.9779692888259888,9951,0.07685933262109756,0.9779692888259888
200,0.9746084213256836,10001,0.07774075865745544,0.9746084213256836
201,0.9785964488983154,10051,0.07552862912416458,0.9785964488983154
202,0.9705399870872498,10101,0.08003346621990204,0.9705399870872498
203,0.9711510539054871,10151,0.07810615748167038,0.9711510539054871
204,0.9776959419250488,10201,0.07362793385982513,0.9776959419250488
205,0.9758466482162476,10251,0.07385456562042236,0.9758466482162476
206,0.9780657887458801,10301,0.0729653537273407,0.9780657887458801
207,0.9841604232788086,10351,0.07299356162548065,0.9841604232788086
208,0.9693660736083984,10401,0.07883148640394211,0.9693660736083984
209,0.9807673692703247,10451,0.07116438448429108,0.9807673692703247
210,0.983501136302948,10501,0.0700877383351326,0.983501136302948
211,0.9851413369178772,10551,0.07094357162714005,0.9851413369178772
212,0.9837583899497986,10601,0.0690029114484787,0.9837583899497986
213,0.9688354134559631,10651,0.07690505683422089,0.9688354134559631
214,0.9777441620826721,10701,0.06820721179246902,0.9777441620826721
215,0.9825201630592346,10751,0.06738796830177307,0.9825201630592346
216,0.9805261492729187,10801,0.06734947115182877,0.9805261492729187
217,0.9856076836585999,10851,0.07955028861761093,0.9856076836585999
218,0.9886308908462524,10901,0.07243041694164276,0.9886308908462524
219,0.9882288575172424,10951,0.06676274538040161,0.9882288575172424
220,0.9866850972175598,11001,0.06460198760032654,0.9866850972175598
221,0.982053816318512,11051,0.0638827309012413,0.982053816318512
222,0.9805261492729187,11101,0.06337204575538635,0.9805261492729187
223,0.9873765707015991,11151,0.06438922137022018,0.9873765707015991
224,0.9858006834983826,11201,0.06338495761156082,0.9858006834983826
225,0.9838870763778687,11251,0.060960154980421066,0.9838870763778687
226,0.9802367091178894,11301,0.06133461371064186,0.9802367091178894
227,0.9767632484436035,11351,0.06310101598501205,0.9767632484436035
228,0.9896600246429443,11401,0.06477401405572891,0.9896600246429443
229,0.9856559634208679,11451,0.0593823604285717,0.9856559634208679
230,0.9838548898696899,11501,0.05879184603691101,0.9838548898696899
231,0.9879555106163025,11551,0.058428842574357986,0.9879555106163025
232,0.9898369312286377,11601,0.05989404767751694,0.9898369312286377
233,0.9907374382019043,11651,0.057531267404556274,0.9907374382019043
234,0.9849323034286499,11701,0.05661848559975624,0.9849323034286499
235,0.9832277297973633,11751,0.05667693167924881,0.9832277297973633
236,0.991284191608429,11801,0.06021980568766594,0.991284191608429
237,0.9897243976593018,11851,0.05498749390244484,0.9897243976593018
238,0.9817322492599487,11901,0.05565184727311134,0.9817322492599487
239,0.9851413369178772,11951,0.05470214784145355,0.9851413369178772
240,0.9729682207107544,12001,0.06298770010471344,0.9729682207107544
241,0.9857684969902039,12051,0.053505394607782364,0.9857684969902039
242,0.992409884929657,12101,0.05327960103750229,0.992409884929657
243,0.9938410520553589,12151,0.054452698677778244,0.9938410520553589
244,0.9895474910736084,12201,0.051441263407468796,0.9895474910736084
245,0.9867815971374512,12251,0.05143500491976738,0.9867815971374512
246,0.9922972917556763,12301,0.0504094734787941,0.9922972917556763
247,0.9796738624572754,12351,0.05424901843070984,0.9796738624572754
248,0.9705238938331604,12401,0.0644645243883133,0.9705238938331604
249,0.9830347895622253,12451,0.05166015774011612,0.9830347895622253
250,0.9911555647850037,12501,0.04790215194225311,0.9911555647850037
251,0.9938249588012695,12551,0.04931754618883133,0.9938249588012695
252,0.9880037307739258,12601,0.04768665134906769,0.9880037307739258
253,0.9878751039505005,12651,0.04700085148215294,0.9878751039505005
254,0.9931977987289429,12701,0.05946512147784233,0.9931977987289429
255,0.990608811378479,12751,0.04579112306237221,0.990608811378479
256,0.9920239448547363,12801,0.04564623162150383,0.9920239448547363
257,0.9932942986488342,12851,0.04588984325528145,0.9932942986488342
258,0.9916219115257263,12901,0.045393239706754684,0.9916219115257263
259,0.9811533093452454,12951,0.048339150846004486,0.9811533093452454
260,0.990206778049469,13001,0.043664902448654175,0.990206778049469
261,0.9866690039634705,13051,0.044619958847761154,0.9866690039634705
262,0.992007851600647,13101,0.04272156581282616,0.992007851600647
263,0.9894348978996277,13151,0.04334050416946411,0.9894348978996277
264,0.9945647120475769,13201,0.04246779531240463,0.9945647120475769
265,0.9911555647850037,13251,0.04166751354932785,0.9911555647850037
266,0.980140209197998,13301,0.04724746197462082,0.980140209197998
267,0.992651104927063,13351,0.04096473008394241,0.992651104927063
268,0.9880519509315491,13401,0.041619643568992615,0.9880519509315491
269,0.990447998046875,13451,0.04139579460024834,0.990447998046875
270,0.9904801845550537,13501,0.04024389386177063,0.9904801845550537
271,0.990045964717865,13551,0.040107689797878265,0.990045964717865
272,0.9849966168403625,13601,0.0424468107521534,0.9849966168403625
273,0.9908339381217957,13651,0.039595089852809906,0.9908339381217957
274,0.9955456256866455,13701,0.03891121968626976,0.9955456256866455
275,0.9941304922103882,13751,0.037965625524520874,0.9941304922103882
276,0.9952079057693481,13801,0.03760499507188797,0.9952079057693481
277,0.9924581050872803,13851,0.0374956913292408,0.9924581050872803
278,0.9852700233459473,13901,0.040930792689323425,0.9852700233459473
279,0.9969124794006348,13951,0.038247860968112946,0.9969124794006348
280,0.9967677593231201,14001,0.039062146097421646,0.9967677593231201
281,0.9944843053817749,14051,0.03618669882416725,0.9944843053817749
282,0.9782748818397522,14101,0.045495983213186264,0.9782748818397522
283,0.9888238310813904,14151,0.03757675364613533,0.9888238310813904
284,0.9807191491127014,14201,0.04492664337158203,0.9807191491127014
285,0.9912198781967163,14251,0.036401621997356415,0.9912198781967163
286,0.9964783191680908,14301,0.03457886353135109,0.9964783191680908
287,0.990689218044281,14351,0.036545075476169586,0.990689218044281
288,0.9935516119003296,14401,0.03453422337770462,0.9935516119003296
289,0.9941787719726562,14451,0.034332048147916794,0.9941787719726562
290,0.9981024861335754,14501,0.038565777242183685,0.9981024861335754
291,0.9979577660560608,14551,0.037416838109493256,0.9979577660560608
292,0.9962853193283081,14601,0.03190853074193001,0.9962853193283081
293,0.9940179586410522,14651,0.0326111875474453,0.9940179586410522
294,0.9952883124351501,14701,0.031892113387584686,0.9952883124351501
295,0.9966712594032288,14751,0.03132069110870361,0.9966712594032288
296,0.9914771914482117,14801,0.03333250433206558,0.9914771914482117
297,0.9972501993179321,14851,0.03591056913137436,0.9972501993179321
298,0.9966230392456055,14901,0.0310965646058321,0.9966230392456055
299,0.9954169988632202,14951,0.03034290112555027,0.9954169988632202
300,0.9947094321250916,15001,0.030683666467666626,0.9947094321250916
