,at_least_3_accuracy,global_step,loss,total_accuracy
77,0.9597837328910828,3851,0.13034364581108093,0.9597837328910828
78,0.9619723558425903,3901,0.1282602995634079,0.9619723558425903
79,0.9634367823600769,3951,0.1290774643421173,0.9634367823600769
80,0.9618757963180542,4001,0.12497366219758987,0.9618757963180542
81,0.9579973816871643,4051,0.1251458078622818,0.9579973816871643
82,0.9636138081550598,4101,0.12424346804618835,0.9636138081550598
83,0.9590112566947937,4151,0.12210839241743088,0.9590112566947937
84,0.963710367679596,4201,0.11859265714883804,0.963710367679596
85,0.9619401693344116,4251,0.11794494092464447,0.9619401693344116
86,0.9663174748420715,4301,0.11546792089939117,0.9663174748420715
87,0.967460036277771,4351,0.1139552965760231,0.967460036277771
88,0.9622942209243774,4401,0.1136050820350647,0.9622942209243774
89,0.9633080959320068,4451,0.11181353777647018,0.9633080959320068
90,0.9672991037368774,4501,0.11162956058979034,0.9672991037368774
91,0.9681681394577026,4551,0.11096405982971191,0.9681681394577026
92,0.9634528756141663,4601,0.10857730358839035,0.9634528756141663
93,0.9687635898590088,4651,0.10559408366680145,0.9687635898590088
94,0.9695038795471191,4701,0.10428453981876373,0.9695038795471191
95,0.9717407822608948,4751,0.10649877786636353,0.9717407822608948
96,0.9682003259658813,4801,0.10197628289461136,0.9682003259658813
97,0.9609906673431396,4851,0.10569614171981812,0.9609906673431396
98,0.9695038795471191,4901,0.09906622767448425,0.9695038795471191
99,0.965432345867157,4951,0.09984160214662552,0.965432345867157
100,0.973189115524292,5001,0.09689819067716599,0.973189115524292
101,0.9683290719985962,5051,0.09571509063243866,0.9683290719985962
102,0.9696648120880127,5101,0.10512940585613251,0.9696648120880127
103,0.9733822345733643,5151,0.09303616732358932,0.9733822345733643
104,0.9757318496704102,5201,0.09216488897800446,0.9757318496704102
105,0.9768100380897522,5251,0.09104382991790771,0.9768100380897522
106,0.975587010383606,5301,0.08898195624351501,0.975587010383606
107,0.9775664210319519,5351,0.0922360047698021,0.9775664210319519
108,0.9678301811218262,5401,0.08957376331090927,0.9678301811218262
109,0.9752812385559082,5451,0.08547506481409073,0.9752812385559082
110,0.9795458316802979,5501,0.08538798242807388,0.9795458316802979
111,0.9736236333847046,5551,0.08413497358560562,0.9736236333847046
112,0.976938784122467,5601,0.08205656707286835,0.976938784122467
113,0.9714993834495544,5651,0.08243771642446518,0.9714993834495544
114,0.9807367324829102,5701,0.08514901995658875,0.9807367324829102
115,0.9706303477287292,5751,0.08101797848939896,0.9706303477287292
116,0.981364369392395,5801,0.07848850637674332,0.981364369392395
117,0.9740420579910278,5851,0.07726345211267471,0.9740420579910278
118,0.983392059803009,5901,0.07837202399969101,0.983392059803009
119,0.9787895083427429,5951,0.07424596697092056,0.9787895083427429
120,0.9804953336715698,6001,0.0733112096786499,0.9804953336715698
121,0.9718534350395203,6051,0.07586634159088135,0.9718534350395203
122,0.9766008257865906,6101,0.0718797892332077,0.9766008257865906
123,0.9816379547119141,6151,0.07033144682645798,0.9816379547119141
124,0.9775020480155945,6201,0.06980600208044052,0.9775020480155945
125,0.9836334586143494,6251,0.06870456784963608,0.9836334586143494
126,0.9866911172866821,6301,0.0702320858836174,0.9866911172866821
127,0.9845346808433533,6351,0.06677523255348206,0.9845346808433533
128,0.9838265776634216,6401,0.07846039533615112,0.9838265776634216
129,0.9821851253509521,6451,0.08759556710720062,0.9821851253509521
130,0.9859830141067505,6501,0.06360315531492233,0.9859830141067505
131,0.9873348474502563,6551,0.06319215893745422,0.9873348474502563
132,0.9814287424087524,6601,0.06224165856838226,0.9814287424087524
133,0.9827000498771667,6651,0.06086425110697746,0.9827000498771667
134,0.9833598732948303,6701,0.059571921825408936,0.9833598732948303
135,0.9879302978515625,6751,0.059056829661130905,0.9879302978515625
136,0.9844220280647278,6801,0.05792062729597092,0.9844220280647278
137,0.9816540479660034,6851,0.057678669691085815,0.9816540479660034
138,0.9852427840232849,6901,0.05624467134475708,0.9852427840232849
139,0.9744926691055298,6951,0.06100420281291008,0.9744926691055298
140,0.971435010433197,7001,0.06289254128932953,0.971435010433197
141,0.9850013852119446,7051,0.054244060069322586,0.9850013852119446
142,0.9795780181884766,7101,0.056077126413583755,0.9795780181884766
143,0.9833115935325623,7151,0.05324837192893028,0.9833115935325623
144,0.9885257482528687,7201,0.05147242918610573,0.9885257482528687
145,0.9802700281143188,7251,0.053559135645627975,0.9802700281143188
146,0.9925006628036499,7301,0.0512063205242157,0.9925006628036499
147,0.9943674802780151,7351,0.051804665476083755,0.9943674802780151
148,0.9943192005157471,7401,0.05299286171793938,0.9943192005157471
149,0.9714993834495544,7451,0.05943094193935394,0.9714993834495544
150,0.989797055721283,7501,0.04683171212673187,0.989797055721283
151,0.9933696985244751,7551,0.04721551761031151,0.9933696985244751
152,0.9903603196144104,7601,0.045762352645397186,0.9903603196144104
153,0.9944479465484619,7651,0.04660731181502342,0.9944479465484619
154,0.9919052720069885,7701,0.04466947913169861,0.9919052720069885
155,0.9918730854988098,7751,0.04378803074359894,0.9918730854988098
156,0.9871256351470947,7801,0.044383592903614044,0.9871256351470947
157,0.9908431172370911,7851,0.042777057737112045,0.9908431172370911
158,0.995574414730072,7901,0.0433313250541687,0.995574414730072
159,0.9812517166137695,7951,0.04612252116203308,0.9812517166137695
160,0.9944640398025513,8001,0.040731336921453476,0.9944640398025513
161,0.996749222278595,8051,0.04108158499002457,0.996749222278595
162,0.9941582679748535,8101,0.03940371051430702,0.9941582679748535
163,0.9937398433685303,8151,0.03901752457022667,0.9937398433685303
164,0.9886705875396729,8201,0.039818599820137024,0.9886705875396729
165,0.9898775219917297,8251,0.03911442309617996,0.9898775219917297
166,0.9967814087867737,8301,0.038735248148441315,0.9967814087867737
167,0.9949146509170532,8351,0.037021487951278687,0.9949146509170532
168,0.9966043829917908,8401,0.036667898297309875,0.9966043829917908
169,0.9861117601394653,8451,0.03937239944934845,0.9861117601394653
170,0.9978596568107605,8501,0.036510489881038666,0.9978596568107605
171,0.9910845160484314,8551,0.036179207265377045,0.9910845160484314
172,0.9934662580490112,8601,0.03470605984330177,0.9934662580490112
173,0.9979884028434753,8651,0.03610682487487793,0.9979884028434753
174,0.9842450022697449,8701,0.03910311684012413,0.9842450022697449
175,0.9970871806144714,8751,0.03215653821825981,0.9970871806144714
176,0.993096113204956,8801,0.03342549875378609,0.993096113204956
177,0.9949468374252319,8851,0.032060541212558746,0.9949468374252319
178,0.9991631507873535,8901,0.0335526280105114,0.9991631507873535
179,0.9975699782371521,8951,0.03018711693584919,0.9975699782371521
180,0.9982298016548157,9001,0.02958962880074978,0.9982298016548157
181,0.9975860714912415,9051,0.029177561402320862,0.9975860714912415
182,0.9985194206237793,9101,0.028692936524748802,0.9985194206237793
183,0.9978757500648499,9151,0.028176957741379738,0.9978757500648499
184,0.9986964464187622,9201,0.027545910328626633,0.9986964464187622
185,0.9987930059432983,9251,0.027070043608546257,0.9987930059432983
186,0.9948663711547852,9301,0.029033103957772255,0.9948663711547852
187,0.9989378452301025,9351,0.026390694081783295,0.9989378452301025
188,0.9977309107780457,9401,0.0267209243029356,0.9977309107780457
189,0.9976182579994202,9451,0.02623080089688301,0.9976182579994202
190,0.9986320734024048,9501,0.025137487798929214,0.9986320734024048
191,0.9990665912628174,9551,0.024448158219456673,0.9990665912628174
192,0.9971032738685608,9601,0.025511909276247025,0.9971032738685608
193,0.9991953372955322,9651,0.023414144292473793,0.9991953372955322
194,0.9989056587219238,9701,0.023566357791423798,0.9989056587219238
195,0.9989378452301025,9751,0.023285776376724243,0.9989378452301025
196,0.998825192451477,9801,0.022844569757580757,0.998825192451477
197,0.9989217519760132,9851,0.022132515907287598,0.9989217519760132
198,0.9997103214263916,9901,0.022909725084900856,0.9997103214263916
199,0.9982780814170837,9951,0.02230282500386238,0.9982780814170837
200,0.9996942281723022,10001,0.021282922476530075,0.9996942281723022
201,0.9990665912628174,10051,0.020938711240887642,0.9990665912628174
202,0.9994689226150513,10101,0.020160319283604622,0.9994689226150513
203,0.9988090991973877,10151,0.02092600055038929,0.9988090991973877
204,0.9997586011886597,10201,0.01959320902824402,0.9997586011886597
205,0.9996459484100342,10251,0.019296523183584213,0.9996459484100342
206,0.9995815753936768,10301,0.0192171148955822,0.9995815753936768
207,0.9996459484100342,10351,0.01877068169414997,0.9996459484100342
208,0.9996137619018555,10401,0.01847747154533863,0.9996137619018555
209,0.9995976686477661,10451,0.018164686858654022,0.9995976686477661
210,0.9996942281723022,10501,0.018201278522610664,0.9996942281723022
211,0.9996620416641235,10551,0.017833352088928223,0.9996620416641235
212,0.9995654821395874,10601,0.019985245540738106,0.9995654821395874
213,0.9997425079345703,10651,0.01683342456817627,0.9997425079345703
214,0.999774694442749,10701,0.016509603708982468,0.999774694442749
215,0.9997907876968384,10751,0.016207819804549217,0.9997907876968384
216,0.999549388885498,10801,0.016418909654021263,0.999549388885498
217,0.999774694442749,10851,0.017180027440190315,0.999774694442749
218,0.999774694442749,10901,0.015273470431566238,0.999774694442749
219,0.9998068809509277,10951,0.014928838238120079,0.9998068809509277
220,0.9996942281723022,11001,0.01502819824963808,0.9996942281723022
221,0.9998068809509277,11051,0.014965099282562733,0.9998068809509277
222,0.999726414680481,11101,0.014520746655762196,0.999726414680481
223,0.9998068809509277,11151,0.014608265832066536,0.9998068809509277
224,0.9997586011886597,11201,0.013893123716115952,0.9997586011886597
225,0.9997907876968384,11251,0.015119364485144615,0.9997907876968384
226,0.9997907876968384,11301,0.01340305432677269,0.9997907876968384
227,0.9998229742050171,11351,0.012926634401082993,0.9998229742050171
228,0.9996781349182129,11401,0.013679195195436478,0.9996781349182129
229,0.9998068809509277,11451,0.01274952944368124,0.9998068809509277
230,0.9998068809509277,11501,0.01251221913844347,0.9998068809509277
231,0.9997586011886597,11551,0.012741588987410069,0.9997586011886597
232,0.9998229742050171,11601,0.011845678091049194,0.9998229742050171
233,0.9997907876968384,11651,0.011926314793527126,0.9997907876968384
234,0.9998068809509277,11701,0.012259123846888542,0.9998068809509277
235,0.9998229742050171,11751,0.01123103778809309,0.9998229742050171
236,0.9998229742050171,11801,0.011468480341136456,0.9998229742050171
237,0.9996781349182129,11851,0.012537527829408646,0.9996781349182129
238,0.9998229742050171,11901,0.010645492933690548,0.9998229742050171
239,0.9998068809509277,11951,0.011006423272192478,0.9998068809509277
240,0.9998068809509277,12001,0.0105131221935153,0.9998068809509277
241,0.9998229742050171,12051,0.01013803668320179,0.9998229742050171
242,0.9998229742050171,12101,0.010800063610076904,0.9998229742050171
243,0.9998390674591064,12151,0.009830007329583168,0.9998390674591064
244,0.9998229742050171,12201,0.010366211645305157,0.9998229742050171
245,0.9998390674591064,12251,0.009690599516034126,0.9998390674591064
246,0.9998551607131958,12301,0.009238489903509617,0.9998551607131958
247,0.9998551607131958,12351,0.009038599207997322,0.9998551607131958
248,0.9998873472213745,12401,0.009683971293270588,0.9998873472213745
249,0.9998551607131958,12451,0.00876268558204174,0.9998551607131958
250,0.9998390674591064,12501,0.008910060860216618,0.9998390674591064
251,0.9998390674591064,12551,0.008608100935816765,0.9998390674591064
252,0.9998390674591064,12601,0.008324731141328812,0.9998390674591064
253,0.9998390674591064,12651,0.008150497451424599,0.9998390674591064
254,0.9998390674591064,12701,0.008248050697147846,0.9998390674591064
255,0.9998229742050171,12751,0.007887041196227074,0.9998229742050171
256,0.9998068809509277,12801,0.00797018501907587,0.9998068809509277
257,0.9998229742050171,12851,0.0076396106742322445,0.9998229742050171
258,0.9998229742050171,12901,0.00794652197510004,0.9998229742050171
259,0.9998390674591064,12951,0.007382270414382219,0.9998390674591064
260,0.9998068809509277,13001,0.009451862424612045,0.9998068809509277
261,0.9998068809509277,13051,0.007821688428521156,0.9998068809509277
262,0.9998390674591064,13101,0.007078892085701227,0.9998390674591064
263,0.9998229742050171,13151,0.006903046742081642,0.9998229742050171
264,0.9998229742050171,13201,0.006762932054698467,0.9998229742050171
265,0.9998229742050171,13251,0.006524545606225729,0.9998229742050171
266,0.9998390674591064,13301,0.0064665148966014385,0.9998390674591064
267,0.9998390674591064,13351,0.00628171069547534,0.9998390674591064
268,0.9998390674591064,13401,0.006388084497302771,0.9998390674591064
269,0.9998551607131958,13451,0.006174025591462851,0.9998551607131958
270,0.9998551607131958,13501,0.005952933337539434,0.9998551607131958
271,0.9998390674591064,13551,0.005887156818062067,0.9998390674591064
272,0.9998390674591064,13601,0.005786992143839598,0.9998390674591064
273,0.9998390674591064,13651,0.005829712841659784,0.9998390674591064
274,0.9998390674591064,13701,0.0058526224456727505,0.9998390674591064
275,0.9998229742050171,13751,0.005547524895519018,0.9998229742050171
276,0.9998229742050171,13801,0.005676157772541046,0.9998229742050171
277,0.9998229742050171,13851,0.005773282144218683,0.9998229742050171
278,0.9998390674591064,13901,0.005182657390832901,0.9998390674591064
279,0.9998390674591064,13951,0.00516562070697546,0.9998390674591064
280,0.9998390674591064,14001,0.004907372873276472,0.9998390674591064
281,0.9998390674591064,14051,0.004822897259145975,0.9998390674591064
282,0.9998390674591064,14101,0.00482561020180583,0.9998390674591064
283,0.9998712539672852,14151,0.004636051133275032,0.9998712539672852
284,0.9998712539672852,14201,0.004584942944347858,0.9998712539672852
285,0.9998390674591064,14251,0.004579158034175634,0.9998390674591064
286,0.9998390674591064,14301,0.004482599440962076,0.9998390674591064
287,0.9998712539672852,14351,0.004357076715677977,0.9998712539672852
288,0.9998712539672852,14401,0.004302261397242546,0.9998712539672852
289,0.9998390674591064,14451,0.004225287586450577,0.9998390674591064
290,0.9998551607131958,14501,0.004098673351109028,0.9998551607131958
291,0.9998712539672852,14551,0.00403205119073391,0.9998712539672852
292,0.9998390674591064,14601,0.004191581159830093,0.9998390674591064
293,0.9998712539672852,14651,0.004293967038393021,0.9998712539672852
294,0.9999034404754639,14701,0.0038425831589847803,0.9999034404754639
295,0.9998873472213745,14751,0.003745198016986251,0.9998873472213745
296,0.9998712539672852,14801,0.0036656802985817194,0.9998712539672852
297,0.9998390674591064,14851,0.0036562085151672363,0.9998390674591064
298,0.9999034404754639,14901,0.0036723758094012737,0.9999034404754639
299,0.9999034404754639,14951,0.0035557677038013935,0.9999034404754639
300,0.9998712539672852,15001,0.0042755682952702045,0.9998712539672852
