,first_3_accuracy,global_step,loss,total_accuracy
119,0.9727671146392822,5952,0.09451910108327866,0.9727671146392822
120,0.9729099273681641,6002,0.09395249933004379,0.9729099273681641
121,0.9738144874572754,6052,0.09458497166633606,0.9738144874572754
122,0.968625009059906,6102,0.10121547430753708,0.968625009059906
123,0.9731955528259277,6152,0.09525034576654434,0.9731955528259277
124,0.9714339971542358,6202,0.10092709213495255,0.9714339971542358
125,0.970481812953949,6252,0.09621897339820862,0.970481812953949
126,0.9743858575820923,6302,0.0914241373538971,0.9743858575820923
127,0.9740049242973328,6352,0.08978024125099182,0.9740049242973328
128,0.9720529317855835,6402,0.09865862131118774,0.9720529317855835
129,0.9565796852111816,6452,0.14786523580551147,0.9565796852111816
130,0.9756712913513184,6502,0.08904362469911575,0.9756712913513184
131,0.9735764861106873,6552,0.09533674269914627,0.9735764861106873
132,0.972005307674408,6602,0.10237923264503479,0.972005307674408
133,0.9745286703109741,6652,0.09271997958421707,0.9745286703109741
134,0.9770044088363647,6702,0.08619189262390137,0.9770044088363647
135,0.9668158292770386,6752,0.10218431800603867,0.9668158292770386
136,0.9716720581054688,6802,0.097284235060215,0.9716720581054688
137,0.9733384251594543,6852,0.09295164793729782,0.9733384251594543
138,0.967910885810852,6902,0.09952720999717712,0.967910885810852
139,0.9755284786224365,6952,0.08793311566114426,0.9755284786224365
140,0.9764330387115479,7002,0.08736132085323334,0.9764330387115479
141,0.9598647952079773,7052,0.11686857044696808,0.9598647952079773
142,0.9758617281913757,7102,0.08624153584241867,0.9758617281913757
143,0.9648162126541138,7152,0.10184971243143082,0.9648162126541138
144,0.9704341888427734,7202,0.10238167643547058,0.9704341888427734
145,0.9726242423057556,7252,0.08675168454647064,0.9726242423057556
146,0.9774804711341858,7302,0.08158276230096817,0.9774804711341858
147,0.9765759110450745,7352,0.08318517357110977,0.9765759110450745
148,0.9761950373649597,7402,0.08423332870006561,0.9761950373649597
149,0.9782898426055908,7452,0.08022584766149521,0.9782898426055908
150,0.9782422184944153,7502,0.07923566550016403,0.9782422184944153
151,0.9781946539878845,7552,0.08006446063518524,0.9781946539878845
152,0.9786707162857056,7602,0.07881894707679749,0.9786707162857056
153,0.9772424101829529,7652,0.07946528494358063,0.9772424101829529
154,0.9761950373649597,7702,0.07944340258836746,0.9761950373649597
155,0.9663873314857483,7752,0.10128283500671387,0.9663873314857483
156,0.9720529317855835,7802,0.09363502264022827,0.9720529317855835
157,0.9739097356796265,7852,0.09077394008636475,0.9739097356796265
158,0.9761474132537842,7902,0.0841650664806366,0.9761474132537842
159,0.9735288619995117,7952,0.09124105423688889,0.9735288619995117
160,0.9790040254592896,8002,0.07727336138486862,0.9790040254592896
161,0.9783850908279419,8052,0.07718097418546677,0.9783850908279419
162,0.9753380417823792,8102,0.08272816985845566,0.9753380417823792
163,0.9760521650314331,8152,0.08249823749065399,0.9760521650314331
164,0.9785755276679993,8202,0.07779431343078613,0.9785755276679993
165,0.9768615365028381,8252,0.08107493817806244,0.9768615365028381
166,0.9403923153877258,8302,0.1634460836648941,0.9403923153877258
167,0.9776232838630676,8352,0.0793740302324295,0.9776232838630676
168,0.9715292453765869,8402,0.09778992086648941,0.9715292453765869
169,0.9724814295768738,8452,0.08415576815605164,0.9724814295768738
170,0.9763378500938416,8502,0.07707248628139496,0.9763378500938416
171,0.9795753359794617,8552,0.07323139160871506,0.9795753359794617
172,0.9796229004859924,8602,0.07472006231546402,0.9796229004859924
173,0.9814320802688599,8652,0.07206232100725174,0.9814320802688599
174,0.9818130135536194,8702,0.07199595868587494,0.9818130135536194
175,0.9817653894424438,8752,0.0707426518201828,0.9817653894424438
176,0.981622576713562,8802,0.07183317840099335,0.981622576713562
177,0.9751476049423218,8852,0.0912688821554184,0.9751476049423218
178,0.980003833770752,8902,0.07218378037214279,0.980003833770752
179,0.9776709079742432,8952,0.07671939581632614,0.9776709079742432
180,0.9818605780601501,9002,0.07005129754543304,0.9818605780601501
181,0.9819558262825012,9052,0.06961523741483688,0.9819558262825012
182,0.9809083938598633,9102,0.07110943645238876,0.9809083938598633
183,0.9813845157623291,9152,0.06919100880622864,0.9813845157623291
184,0.9804322719573975,9202,0.06944100558757782,0.9804322719573975
185,0.9801942706108093,9252,0.07053463160991669,0.9801942706108093
186,0.9740049242973328,9302,0.08633794635534286,0.9740049242973328
187,0.9733860492706299,9352,0.0880143940448761,0.9733860492706299
188,0.9757665395736694,9402,0.07869010418653488,0.9757665395736694
189,0.983146071434021,9452,0.06601282954216003,0.983146071434021
190,0.9827175736427307,9502,0.06590025126934052,0.9827175736427307
191,0.9731955528259277,9552,0.08997710794210434,0.9731955528259277
192,0.9796229004859924,9602,0.07150928676128387,0.9796229004859924
193,0.9712435603141785,9652,0.09674077481031418,0.9712435603141785
194,0.9819558262825012,9702,0.06627517193555832,0.9819558262825012
195,0.9813845157623291,9752,0.06752978265285492,0.9813845157623291
196,0.9760045409202576,9802,0.08043196052312851,0.9760045409202576
197,0.9806703329086304,9852,0.07402947545051575,0.9806703329086304
198,0.9817177653312683,9902,0.07253409177064896,0.9817177653312683
199,0.9848600029945374,9952,0.06352003663778305,0.9848600029945374
200,0.9768139123916626,10002,0.07723359763622284,0.9768139123916626
201,0.9791468381881714,10052,0.06919626146554947,0.9791468381881714
202,0.9775757193565369,10102,0.07220656424760818,0.9775757193565369
203,0.9839078187942505,10152,0.06246566027402878,0.9839078187942505
204,0.9814797043800354,10202,0.0668787881731987,0.9814797043800354
205,0.9750047326087952,10252,0.08668456971645355,0.9750047326087952
206,0.9851456880569458,10302,0.06172972545027733,0.9851456880569458
207,0.9840030670166016,10352,0.06266459822654724,0.9840030670166016
208,0.9822890758514404,10402,0.06586195528507233,0.9822890758514404
209,0.9838126301765442,10452,0.06160659343004227,0.9838126301765442
210,0.9812416434288025,10502,0.07276094704866409,0.9812416434288025
211,0.9844791293144226,10552,0.06521298736333847,0.9844791293144226
212,0.9804322719573975,10602,0.07293254137039185,0.9804322719573975
213,0.9797181487083435,10652,0.0709424540400505,0.9797181487083435
214,0.9821462631225586,10702,0.061780765652656555,0.9821462631225586
215,0.9815749526023865,10752,0.06238427385687828,0.9815749526023865
216,0.9814320802688599,10802,0.0645124539732933,0.9814320802688599
217,0.9744810461997986,10852,0.0893612802028656,0.9744810461997986
218,0.983860194683075,10902,0.06024834141135216,0.983860194683075
219,0.9835269451141357,10952,0.05944669619202614,0.9835269451141357
220,0.9856218099594116,11002,0.0601603202521801,0.9856218099594116
221,0.9850980639457703,11052,0.06121896952390671,0.9850980639457703
222,0.9855265617370605,11102,0.057482555508613586,0.9855265617370605
223,0.9835269451141357,11152,0.05917392298579216,0.9835269451141357
224,0.9719101190567017,11202,0.09321758151054382,0.9719101190567017
225,0.9793372750282288,11252,0.07144983857870102,0.9793372750282288
226,0.9800513982772827,11302,0.0648440271615982,0.9800513982772827
227,0.9848600029945374,11352,0.05663307383656502,0.9848600029945374
228,0.9853837490081787,11402,0.056178342550992966,0.9853837490081787
229,0.9851456880569458,11452,0.058155011385679245,0.9851456880569458
230,0.9859074354171753,11502,0.05719754472374916,0.9859074354171753
231,0.9815749526023865,11552,0.06500387191772461,0.9815749526023865
232,0.9857646226882935,11602,0.05516187846660614,0.9857646226882935
233,0.9863359332084656,11652,0.055777572095394135,0.9863359332084656
234,0.986526370048523,11702,0.05446644127368927,0.986526370048523
235,0.986526370048523,11752,0.05436498299241066,0.986526370048523
236,0.9866691827774048,11802,0.05429167300462723,0.9866691827774048
237,0.9853361248970032,11852,0.058040786534547806,0.9853361248970032
238,0.9826223850250244,11902,0.06324514001607895,0.9826223850250244
239,0.9861454963684082,11952,0.05633360892534256,0.9861454963684082
240,0.985002875328064,12002,0.05531727150082588,0.985002875328064
241,0.9842410683631897,12052,0.05649827793240547,0.9842410683631897
242,0.9827651977539062,12102,0.06126009300351143,0.9827651977539062
243,0.9844315648078918,12152,0.060262713581323624,0.9844315648078918
244,0.9840030670166016,12202,0.06009453535079956,0.9840030670166016
245,0.9852409362792969,12252,0.05383862927556038,0.9852409362792969
246,0.9821938872337341,12302,0.06312961876392365,0.9821938872337341
247,0.9771472215652466,12352,0.08055780827999115,0.9771472215652466
248,0.9878118634223938,12402,0.05336611345410347,0.9878118634223938
249,0.9817177653312683,12452,0.06581538915634155,0.9817177653312683
250,0.9841935038566589,12502,0.05780671164393425,0.9841935038566589
251,0.9815749526023865,12552,0.05892643705010414,0.9815749526023865
252,0.9838126301765442,12602,0.05527489259839058,0.9838126301765442
253,0.9840982556343079,12652,0.058043599128723145,0.9840982556343079
254,0.987335741519928,12702,0.050721362233161926,0.987335741519928
255,0.9877642393112183,12752,0.053940799087285995,0.9877642393112183
256,0.9824795126914978,12802,0.06479763239622116,0.9824795126914978
257,0.9776709079742432,12852,0.07385698705911636,0.9776709079742432
258,0.9782898426055908,12902,0.07624772936105728,0.9782898426055908
259,0.9871453046798706,12952,0.05013160780072212,0.9871453046798706
260,0.986526370048523,13002,0.05022979527711868,0.986526370048523
261,0.9848600029945374,13052,0.052746180444955826,0.9848600029945374
262,0.9857169985771179,13102,0.052570492029190063,0.9857169985771179
263,0.985478937625885,13152,0.05244557559490204,0.985478937625885
264,0.9865739941596985,13202,0.04974094033241272,0.9865739941596985
265,0.9764330387115479,13252,0.0828072801232338,0.9764330387115479
266,0.985812246799469,13302,0.05355212464928627,0.985812246799469
267,0.9856693744659424,13352,0.05907881259918213,0.9856693744659424
268,0.9885259866714478,13402,0.051388587802648544,0.9885259866714478
269,0.9855265617370605,13452,0.053172219544649124,0.9855265617370605
270,0.988145112991333,13502,0.04828591272234917,0.988145112991333
271,0.9895257949829102,13552,0.04753818362951279,0.9895257949829102
272,0.9840982556343079,13602,0.055426571518182755,0.9840982556343079
273,0.9859074354171753,13652,0.050435323268175125,0.9859074354171753
274,0.9825747609138489,13702,0.06028929725289345,0.9825747609138489
275,0.9875261783599854,13752,0.04608055576682091,0.9875261783599854
276,0.9845267534255981,13802,0.052657295018434525,0.9845267534255981
277,0.986526370048523,13852,0.054065607488155365,0.986526370048523
278,0.9890497326850891,13902,0.05114326626062393,0.9890497326850891
279,0.9882879257202148,13952,0.04799359291791916,0.9882879257202148
280,0.9835745692253113,14002,0.05409189313650131,0.9835745692253113
281,0.9807179570198059,14052,0.06993398815393448,0.9807179570198059
282,0.9718148708343506,14102,0.09551744908094406,0.9718148708343506
283,0.9759569764137268,14152,0.07940229028463364,0.9759569764137268
284,0.9880974888801575,14202,0.04547439143061638,0.9880974888801575
285,0.988954484462738,14252,0.046377066522836685,0.988954484462738
286,0.9877642393112183,14302,0.04600973427295685,0.9877642393112183
287,0.9824318885803223,14352,0.06044779345393181,0.9824318885803223
288,0.9826223850250244,14402,0.05685632303357124,0.9826223850250244
289,0.984764814376831,14452,0.05441512539982796,0.984764814376831
290,0.9860026836395264,14502,0.048267245292663574,0.9860026836395264
291,0.9853361248970032,14552,0.05478229001164436,0.9853361248970032
292,0.9880499243736267,14602,0.04508534073829651,0.9880499243736267
293,0.990001916885376,14652,0.04512913152575493,0.990001916885376
294,0.9812416434288025,14702,0.061277519911527634,0.9812416434288025
295,0.9345839023590088,14752,0.200265035033226,0.9345839023590088
296,0.9846220016479492,14802,0.049792177975177765,0.9846220016479492
297,0.9857646226882935,14852,0.04793132469058037,0.9857646226882935
298,0.9864311814308167,14902,0.047701701521873474,0.9864311814308167
299,0.990001916885376,14952,0.04589419811964035,0.990001916885376
