,first_3_accuracy,global_step,loss,total_accuracy
31,0.9367539882659912,1552,0.21280257403850555,0.9367539882659912
32,0.9363260269165039,1602,0.21000078320503235,0.9363260269165039
33,0.9351847171783447,1652,0.2090645730495453,0.9351847171783447
34,0.938513457775116,1702,0.20554369688034058,0.938513457775116
35,0.9326643943786621,1752,0.2124345600605011,0.9326643943786621
36,0.9407009482383728,1802,0.20467503368854523,0.9407009482383728
37,0.9398925304412842,1852,0.2045236974954605,0.9398925304412842
38,0.9318084716796875,1902,0.21973773837089539,0.9318084716796875
39,0.940177857875824,1952,0.20084621012210846,0.940177857875824
40,0.9393218755722046,2002,0.19978918135166168,0.9393218755722046
41,0.9370868802070618,2052,0.20457823574543,0.9370868802070618
42,0.933853268623352,2102,0.20348332822322845,0.933853268623352
43,0.9415093660354614,2152,0.19403418898582458,0.9415093660354614
44,0.9417471289634705,2202,0.19410577416419983,0.9417471289634705
45,0.9386085867881775,2252,0.19384752213954926,0.9386085867881775
46,0.9406058192253113,2302,0.1933775097131729,0.9406058192253113
47,0.9402729272842407,2352,0.1903792917728424,0.9402729272842407
48,0.938513457775116,2402,0.19784274697303772,0.938513457775116
49,0.923248827457428,2452,0.22682282328605652,0.923248827457428
50,0.9413191080093384,2502,0.18803100287914276,0.9413191080093384
51,0.9378952980041504,2552,0.19131167232990265,0.9378952980041504
52,0.9393218755722046,2602,0.18898870050907135,0.9393218755722046
53,0.9426981806755066,2652,0.18805815279483795,0.9426981806755066
54,0.9405107498168945,2702,0.1921440064907074,0.9405107498168945
55,0.9386085867881775,2752,0.20069901645183563,0.9386085867881775
56,0.9434590339660645,2802,0.18401169776916504,0.9434590339660645
57,0.9402729272842407,2852,0.19466181099414825,0.9402729272842407
58,0.9438869953155518,2902,0.18199381232261658,0.9438869953155518
59,0.9401302933692932,2952,0.18560919165611267,0.9401302933692932
60,0.9444576501846313,3002,0.1803077906370163,0.9444576501846313
61,0.9461695551872253,3052,0.17987726628780365,0.9461695551872253
62,0.9445527791976929,3102,0.1830918937921524,0.9445527791976929
63,0.9420799612998962,3152,0.1809593141078949,0.9420799612998962
64,0.9445527791976929,3202,0.1821613907814026,0.9445527791976929
65,0.943791925907135,3252,0.1791888326406479,0.943791925907135
66,0.9460269212722778,3302,0.17790114879608154,0.9460269212722778
67,0.9465024471282959,3352,0.17603254318237305,0.9465024471282959
68,0.9465500116348267,3402,0.17554666101932526,0.9465500116348267
69,0.9484046101570129,3452,0.17626480758190155,0.9484046101570129
70,0.943554162979126,3502,0.19114910066127777,0.943554162979126
71,0.9411289095878601,3552,0.1816807985305786,0.9411289095878601
72,0.9475486278533936,3602,0.1771875023841858,0.9475486278533936
73,0.9468353390693665,3652,0.17431680858135223,0.9468353390693665
74,0.9476912617683411,3702,0.1741546392440796,0.9476912617683411
75,0.9457891583442688,3752,0.18382149934768677,0.9457891583442688
76,0.9373722076416016,3802,0.20796045660972595,0.9373722076416016
77,0.9467877745628357,3852,0.17881309986114502,0.9467877745628357
78,0.9466926455497742,3902,0.17886891961097717,0.9466926455497742
79,0.9494032263755798,3952,0.17103442549705505,0.9494032263755798
80,0.9499263167381287,4002,0.17089955508708954,0.9499263167381287
81,0.9501165151596069,4052,0.16977110505104065,0.9501165151596069
82,0.9473108649253845,4102,0.17759497463703156,0.9473108649253845
83,0.9400827288627625,4152,0.18270917236804962,0.9400827288627625
84,0.9504969120025635,4202,0.16977140307426453,0.9504969120025635
85,0.948880136013031,4252,0.1680574268102646,0.948880136013031
86,0.9507822394371033,4302,0.16916146874427795,0.9507822394371033
87,0.9482619166374207,4352,0.16803543269634247,0.9482619166374207
88,0.950592041015625,4402,0.1684359908103943,0.950592041015625
89,0.9504969120025635,4452,0.16774411499500275,0.9504969120025635
90,0.9502115845680237,4502,0.1690904051065445,0.9502115845680237
91,0.9397498965263367,4552,0.18513448536396027,0.9397498965263367
92,0.9514480233192444,4602,0.16332095861434937,0.9514480233192444
93,0.9493556618690491,4652,0.16933999955654144,0.9493556618690491
94,0.9500689506530762,4702,0.1628924012184143,0.9500689506530762
95,0.9488325715065002,4752,0.16854895651340485,0.9488325715065002
96,0.9520186185836792,4802,0.1618206799030304,0.9520186185836792
97,0.9494982957839966,4852,0.16299529373645782,0.9494982957839966
98,0.9518284201622009,4902,0.16309873759746552,0.9518284201622009
99,0.9506396055221558,4952,0.16284216940402985,0.9506396055221558
100,0.95206618309021,5002,0.1644669473171234,0.95206618309021
101,0.9525892734527588,5052,0.16216234862804413,0.9525892734527588
102,0.9524466395378113,5102,0.16025060415267944,0.9524466395378113
103,0.952541708946228,5152,0.1603127121925354,0.952541708946228
104,0.9530172348022461,5202,0.1628132164478302,0.9530172348022461
105,0.9533501267433167,5252,0.15953850746154785,0.9533501267433167
106,0.9532550573348999,5302,0.1587197333574295,0.9532550573348999
107,0.9513528943061829,5352,0.16489683091640472,0.9513528943061829
108,0.9493556618690491,5402,0.16118040680885315,0.9493556618690491
109,0.9521137475967407,5452,0.15866126120090485,0.9521137475967407
110,0.9541585445404053,5502,0.15609785914421082,0.9541585445404053
111,0.9501165151596069,5552,0.159491166472435,0.9501165151596069
112,0.9545389413833618,5602,0.15366001427173615,0.9545389413833618
113,0.9536354541778564,5652,0.1541014015674591,0.9536354541778564
114,0.9533501267433167,5702,0.15637971460819244,0.9533501267433167
115,0.9515430927276611,5752,0.1622622162103653,0.9515430927276611
116,0.9536830186843872,5802,0.15170809626579285,0.9536830186843872
117,0.9554900527000427,5852,0.15121588110923767,0.9554900527000427
118,0.9553473591804504,5902,0.152418851852417,0.9553473591804504
119,0.9546816349029541,5952,0.1539776623249054,0.9546816349029541
120,0.9540159106254578,6002,0.15608905255794525,0.9540159106254578
121,0.9479765892028809,6052,0.16135331988334656,0.9479765892028809
122,0.95591801404953,6102,0.15282487869262695,0.95591801404953
123,0.9551095962524414,6152,0.1541738063097,0.9551095962524414
124,0.9525892734527588,6202,0.15353383123874664,0.9525892734527588
125,0.9514480233192444,6252,0.15314431488513947,0.9514480233192444
126,0.9546816349029541,6302,0.15296676754951477,0.9546816349029541
127,0.9561557769775391,6352,0.1457800418138504,0.9561557769775391
128,0.957154393196106,6402,0.14264297485351562,0.957154393196106
129,0.957154393196106,6452,0.14155566692352295,0.957154393196106
130,0.957392156124115,6502,0.13887280225753784,0.957392156124115
131,0.9577250480651855,6552,0.14053572714328766,0.9577250480651855
132,0.9548242688179016,6602,0.15136264264583588,0.9548242688179016
133,0.9584383368492126,6652,0.13684026896953583,0.9584383368492126
134,0.9586760997772217,6702,0.140694722533226,0.9586760997772217
135,0.9594845175743103,6752,0.13687485456466675,0.9594845175743103
136,0.9597698450088501,6802,0.13443240523338318,0.9597698450088501
137,0.9514480233192444,6852,0.15853480994701385,0.9514480233192444
138,0.9603404998779297,6902,0.1328098624944687,0.9603404998779297
139,0.9605782628059387,6952,0.1317155361175537,0.9605782628059387
140,0.960768461227417,7002,0.1305144876241684,0.960768461227417
141,0.9597222805023193,7052,0.13457345962524414,0.9597222805023193
142,0.9601502418518066,7102,0.13262581825256348,0.9601502418518066
143,0.9570117592811584,7152,0.14181259274482727,0.9570117592811584
144,0.960768461227417,7202,0.12893995642662048,0.960768461227417
145,0.9564411044120789,7252,0.14301487803459167,0.9564411044120789
146,0.9603880643844604,7302,0.12987855076789856,0.9603880643844604
147,0.9583907723426819,7352,0.1301531195640564,0.9583907723426819
148,0.9623852968215942,7402,0.1256939321756363,0.9623852968215942
149,0.962242603302002,7452,0.1276986300945282,0.962242603302002
150,0.9628132581710815,7502,0.12598209083080292,0.9628132581710815
151,0.9630034565925598,7552,0.1256536841392517,0.9630034565925598
152,0.9637643098831177,7602,0.12431322038173676,0.9637643098831177
153,0.9641923308372498,7652,0.12373287975788116,0.9641923308372498
154,0.960530698299408,7702,0.13312990963459015,0.960530698299408
155,0.9631937146186829,7752,0.12361456453800201,0.9631937146186829
156,0.9625279307365417,7802,0.12669269740581512,0.9625279307365417
157,0.9632887840270996,7852,0.12192180752754211,0.9632887840270996
158,0.9625754952430725,7902,0.12157417833805084,0.9625754952430725
159,0.9604355692863464,7952,0.1326221227645874,0.9604355692863464
160,0.9636692404747009,8002,0.12275540083646774,0.9636692404747009
161,0.9625279307365417,8052,0.12183791399002075,0.9625279307365417
162,0.9642398357391357,8102,0.1185586079955101,0.9642398357391357
163,0.9641923308372498,8152,0.12149681150913239,0.9641923308372498
164,0.9626230597496033,8202,0.12478885054588318,0.9626230597496033
165,0.9667601585388184,8252,0.11489157378673553,0.9667601585388184
166,0.966332197189331,8302,0.11536058038473129,0.966332197189331
167,0.9660468697547913,8352,0.11546266078948975,0.9660468697547913
168,0.9665699601173401,8402,0.11318586766719818,0.9665699601173401
169,0.966094434261322,8452,0.1140640452504158,0.966094434261322
170,0.960530698299408,8502,0.12819327414035797,0.960530698299408
171,0.9631461501121521,8552,0.12073991447687149,0.9631461501121521
172,0.9591041207313538,8602,0.12475893646478653,0.9591041207313538
173,0.9690427780151367,8652,0.10699597001075745,0.9690427780151367
174,0.9689000844955444,8702,0.10894406586885452,0.9689000844955444
175,0.9698987007141113,8752,0.10470902174711227,0.9698987007141113
176,0.9663797616958618,8802,0.11188506335020065,0.9663797616958618
177,0.9664273262023926,8852,0.11029369384050369,0.9664273262023926
178,0.967568576335907,8902,0.10709494352340698,0.967568576335907
179,0.9705644845962524,8952,0.10039108991622925,0.9705644845962524
180,0.9713728427886963,9002,0.09995722025632858,0.9713728427886963
181,0.9618622064590454,9052,0.12069316953420639,0.9618622064590454
182,0.9718959331512451,9102,0.0981936827301979,0.9718959331512451
183,0.9703266620635986,9152,0.09959069639444351,0.9703266620635986
184,0.9718484282493591,9202,0.09645519405603409,0.9718484282493591
185,0.9653811454772949,9252,0.11233191192150116,0.9653811454772949
186,0.9664748907089233,9302,0.10798943042755127,0.9664748907089233
187,0.967806339263916,9352,0.10627546161413193,0.967806339263916
188,0.966094434261322,9402,0.10894892364740372,0.966094434261322
189,0.9712302088737488,9452,0.10168936848640442,0.9712302088737488
190,0.9658091068267822,9502,0.1082092896103859,0.9658091068267822
191,0.9740358591079712,9552,0.09111492335796356,0.9740358591079712
192,0.9716581702232361,9602,0.09396262466907501,0.9716581702232361
193,0.9718484282493591,9652,0.09409929066896439,0.9718484282493591
194,0.9673783779144287,9702,0.1043434590101242,0.9673783779144287
195,0.971182644367218,9752,0.09508439898490906,0.971182644367218
196,0.9733701348304749,9802,0.09170256555080414,0.9733701348304749
197,0.9751771092414856,9852,0.08853724598884583,0.9751771092414856
198,0.9748442769050598,9902,0.0881575495004654,0.9748442769050598
199,0.967330813407898,9952,0.10373644530773163,0.967330813407898
200,0.9753673672676086,10002,0.0865015983581543,0.9753673672676086
201,0.9704217910766602,10052,0.09503515064716339,0.9704217910766602
202,0.9732274413108826,10102,0.08914145082235336,0.9732274413108826
203,0.969470739364624,10152,0.09560292214155197,0.969470739364624
204,0.9730848073959351,10202,0.08796923607587814,0.9730848073959351
205,0.9688049554824829,10252,0.10419062525033951,0.9688049554824829
206,0.9727994799613953,10302,0.08955181390047073,0.9727994799613953
207,0.9731798768043518,10352,0.08703764528036118,0.9731798768043518
208,0.9741784930229187,10402,0.08508816361427307,0.9741784930229187
209,0.9727043509483337,10452,0.0871281698346138,0.9727043509483337
210,0.9704217910766602,10502,0.09119323641061783,0.9704217910766602
211,0.9669504165649414,10552,0.09915447980165482,0.9669504165649414
212,0.9766037464141846,10602,0.0810762569308281,0.9766037464141846
213,0.9714679718017578,10652,0.08984067291021347,0.9714679718017578
214,0.9746065139770508,10702,0.08295311033725739,0.9746065139770508
215,0.9702315926551819,10752,0.09048794209957123,0.9702315926551819
216,0.9776499271392822,10802,0.078127920627594,0.9776499271392822
217,0.9783156514167786,10852,0.07772091031074524,0.9783156514167786
218,0.9622901678085327,10902,0.11948837339878082,0.9622901678085327
219,0.9706595540046692,10952,0.09135624766349792,0.9706595540046692
220,0.9781254529953003,11002,0.07632017135620117,0.9781254529953003
221,0.9781254529953003,11052,0.07665811479091644,0.9781254529953003
222,0.9754149317741394,11102,0.08130374550819397,0.9754149317741394
223,0.977982759475708,11152,0.07622434943914413,0.977982759475708
224,0.9745113849639893,11202,0.08229295164346695,0.9745113849639893
225,0.976508617401123,11252,0.07808157056570053,0.976508617401123
226,0.976270854473114,11302,0.07818104326725006,0.976270854473114
227,0.9768890738487244,11352,0.08448473364114761,0.9768890738487244
228,0.9761282205581665,11402,0.07959873229265213,0.9761282205581665
229,0.9758428931236267,11452,0.08882539719343185,0.9758428931236267
230,0.9788387417793274,11502,0.07318253070116043,0.9788387417793274
231,0.9790289402008057,11552,0.07277775555849075,0.9790289402008057
232,0.9771268367767334,11602,0.07479263842105865,0.9771268367767334
233,0.9616244435310364,11652,0.1096230074763298,0.9616244435310364
234,0.979884922504425,11702,0.0709119513630867,0.979884922504425
235,0.9796947240829468,11752,0.07162193953990936,0.9796947240829468
236,0.978173017501831,11802,0.07299553602933884,0.978173017501831
237,0.9792191982269287,11852,0.07099971920251846,0.9792191982269287
238,0.9802653193473816,11902,0.07161655277013779,0.9802653193473816
239,0.972609281539917,11952,0.08745010197162628,0.972609281539917
240,0.9767463803291321,12002,0.0744381994009018,0.9767463803291321
241,0.9784107804298401,12052,0.07105734199285507,0.9784107804298401
242,0.9788863062858582,12102,0.07262922823429108,0.9788863062858582
243,0.9760806560516357,12152,0.0761031061410904,0.9760806560516357
244,0.9795520305633545,12202,0.06981032341718674,0.9795520305633545
245,0.9767463803291321,12252,0.07391749322414398,0.9767463803291321
246,0.9753673672676086,12302,0.0776837095618248,0.9753673672676086
247,0.9802653193473816,12352,0.06846137344837189,0.9802653193473816
248,0.977982759475708,12402,0.07215699553489685,0.977982759475708
249,0.9770792722702026,12452,0.07307064533233643,0.9770792722702026
250,0.9812164306640625,12502,0.06663621962070465,0.9812164306640625
251,0.9780303239822388,12552,0.07348240166902542,0.9780303239822388
252,0.9795044660568237,12602,0.06999213248491287,0.9795044660568237
253,0.979647159576416,12652,0.06747731566429138,0.979647159576416
254,0.9808835387229919,12702,0.06634701788425446,0.9808835387229919
255,0.9801702499389648,12752,0.06658251583576202,0.9801702499389648
256,0.9807409048080444,12802,0.06584163755178452,0.9807409048080444
257,0.9805506467819214,12852,0.06629567593336105,0.9805506467819214
258,0.9808359742164612,12902,0.06818008422851562,0.9808359742164612
259,0.9772694706916809,12952,0.07065316289663315,0.9772694706916809
260,0.9810737371444702,13002,0.06493719667196274,0.9810737371444702
261,0.9806457757949829,13052,0.06463566422462463,0.9806457757949829
262,0.9816443920135498,13102,0.06392721086740494,0.9816443920135498
263,0.9805506467819214,13152,0.06668057292699814,0.9805506467819214
264,0.9815492630004883,13202,0.06393638253211975,0.9815492630004883
265,0.9745113849639893,13252,0.07529991865158081,0.9745113849639893
266,0.9793618321418762,13302,0.06554077565670013,0.9793618321418762
267,0.9814066290855408,13352,0.06352034211158752,0.9814066290855408
268,0.9786009788513184,13402,0.06670866161584854,0.9786009788513184
269,0.9810737371444702,13452,0.06312981247901917,0.9810737371444702
270,0.9788863062858582,13502,0.06607676297426224,0.9788863062858582
271,0.9817395210266113,13552,0.061746302992105484,0.9817395210266113
272,0.9774596691131592,13602,0.07494732737541199,0.9774596691131592
273,0.9804555773735046,13652,0.06267987191677094,0.9804555773735046
274,0.971420407295227,13702,0.08127223700284958,0.971420407295227
275,0.9796947240829468,13752,0.06383663415908813,0.9796947240829468
276,0.9804555773735046,13802,0.06260688602924347,0.9804555773735046
277,0.9705169200897217,13852,0.08365735411643982,0.9705169200897217
278,0.981121301651001,13902,0.06444784998893738,0.981121301651001
279,0.9819297194480896,13952,0.059845827519893646,0.9819297194480896
280,0.9798373579978943,14002,0.06685999035835266,0.9798373579978943
281,0.9794569611549377,14052,0.06330668181180954,0.9794569611549377
282,0.9824052453041077,14102,0.05960201844573021,0.9824052453041077
283,0.982833206653595,14152,0.06170490011572838,0.982833206653595
284,0.9805031418800354,14202,0.06183027848601341,0.9805031418800354
285,0.9800275564193726,14252,0.06311124563217163,0.9800275564193726
286,0.9807409048080444,14302,0.062032222747802734,0.9807409048080444
287,0.9746540784835815,14352,0.0730162113904953,0.9746540784835815
288,0.9795995950698853,14402,0.061306681483983994,0.9795995950698853
289,0.9798373579978943,14452,0.061145976185798645,0.9798373579978943
290,0.9822626113891602,14502,0.058974891901016235,0.9822626113891602
291,0.9770317077636719,14552,0.06797324866056442,0.9770317077636719
292,0.9743687510490417,14602,0.07366468012332916,0.9743687510490417
293,0.983261227607727,14652,0.05767062306404114,0.983261227607727
294,0.9805506467819214,14702,0.06610088795423508,0.9805506467819214
295,0.9806457757949829,14752,0.05970873311161995,0.9806457757949829
296,0.9819297194480896,14802,0.057390451431274414,0.9819297194480896
297,0.9803604483604431,14852,0.06042949855327606,0.9803604483604431
298,0.9840220808982849,14902,0.05587560683488846,0.9840220808982849
299,0.9785534143447876,14952,0.06344114989042282,0.9785534143447876
